group,seed,split,model,cap,n,rmse,baseline_rmse,delta_rmse,improved,train_n
group_aoiyear,2,3,ridge30,0.08,507,0.0659041167958207,0.06568027664827263,0.0002238401475480739,0,2137
group_aoiyear,2,1,ridge100,0.02,537,0.08691118155574994,0.0861174477993536,0.0007937337563963393,0,2107
group_aoiyear,2,1,ridge100,0.04,537,0.08716793011508009,0.0861174477993536,0.001050482315726492,0,2107
group_aoiyear,2,1,ridge100,0.06,537,0.08724083464708385,0.0861174477993536,0.001123386847730251,0,2107
group_aoiyear,2,1,ridge100,0.08,537,0.08726607803584145,0.0861174477993536,0.0011486302364878548,0,2107
group_aoiyear,2,2,ridge100,0.02,535,0.06584036624969884,0.06637313009396066,-0.0005327638442618188,1,2109
group_aoiyear,2,2,ridge100,0.04,535,0.06578895103462544,0.06637313009396066,-0.0005841790593352214,1,2109
group_aoiyear,2,2,ridge100,0.06,535,0.06575186140635059,0.06637313009396066,-0.0006212686876100743,1,2109
group_aoiyear,2,2,ridge100,0.08,535,0.06570717859353763,0.06637313009396066,-0.0006659515004230343,1,2109
group_aoiyear,2,3,ridge100,0.02,507,0.06548139451603192,0.06568027664827263,-0.00019888213224070195,1,2137
group_aoiyear,2,3,ridge100,0.04,507,0.06544299382254448,0.06568027664827263,-0.00023728282572814396,1,2137
group_aoiyear,2,3,ridge100,0.06,507,0.06539317628499966,0.06568027664827263,-0.00028710036327296573,1,2137
group_aoiyear,2,3,ridge100,0.08,507,0.06542537039554511,0.06568027664827263,-0.00025490625272751866,1,2137
group_aoiyear,2,1,hgb8,0.02,537,0.08624314435958869,0.0861174477993536,0.00012569656023508902,0,2107
group_aoiyear,2,1,hgb8,0.04,537,0.0861455438346284,0.0861174477993536,2.80960352748022e-05,0,2107
group_aoiyear,2,1,hgb8,0.06,537,0.0861455438346284,0.0861174477993536,2.80960352748022e-05,0,2107
group_aoiyear,2,1,hgb8,0.08,537,0.0861455438346284,0.0861174477993536,2.80960352748022e-05,0,2107
group_aoiyear,2,2,hgb8,0.02,535,0.06680901056669893,0.06637313009396066,0.0004358804727382648,0,2109
group_aoiyear,2,2,hgb8,0.04,535,0.06683362252882334,0.06637313009396066,0.00046049243486268043,0,2109
group_aoiyear,2,2,hgb8,0.06,535,0.06683362252882334,0.06637313009396066,0.00046049243486268043,0,2109
group_aoiyear,2,2,hgb8,0.08,535,0.06683362252882334,0.06637313009396066,0.00046049243486268043,0,2109
group_aoiyear,2,3,hgb8,0.02,507,0.06491366191200014,0.06568027664827263,-0.0007666147362724862,1,2137
group_aoiyear,2,3,hgb8,0.04,507,0.06485078225595046,0.06568027664827263,-0.0008294943923221609,1,2137
group_aoiyear,2,3,hgb8,0.06,507,0.06485078225595046,0.06568027664827263,-0.0008294943923221609,1,2137
group_aoiyear,2,3,hgb8,0.08,507,0.06485078225595046,0.06568027664827263,-0.0008294943923221609,1,2137
group_aoiyear,2,1,hgb16,0.02,537,0.08650200819010616,0.0861174477993536,0.0003845603907525613,0,2107
group_aoiyear,2,1,hgb16,0.04,537,0.0862833856131604,0.0861174477993536,0.0001659378138068046,0,2107
group_aoiyear,2,1,hgb16,0.06,537,0.08627864271956029,0.0861174477993536,0.00016119492020669202,0,2107
group_aoiyear,2,1,hgb16,0.08,537,0.08627864271956029,0.0861174477993536,0.00016119492020669202,0,2107
group_aoiyear,2,2,hgb16,0.02,535,0.06674424562660675,0.06637313009396066,0.0003711155326460852,0,2109
group_aoiyear,2,2,hgb16,0.04,535,0.06683587598083932,0.06637313009396066,0.00046274588687865437,0,2109
group_aoiyear,2,2,hgb16,0.06,535,0.06683587598083932,0.06637313009396066,0.00046274588687865437,0,2109
group_aoiyear,2,2,hgb16,0.08,535,0.06683587598083932,0.06637313009396066,0.00046274588687865437,0,2109
group_aoiyear,2,3,hgb16,0.02,507,0.06516803845232473,0.06568027664827263,-0.000512238195947895,1,2137
group_aoiyear,2,3,hgb16,0.04,507,0.06512255653165126,0.06568027664827263,-0.000557720116621363,1,2137
group_aoiyear,2,3,hgb16,0.06,507,0.06512255653165126,0.06568027664827263,-0.000557720116621363,1,2137
group_aoiyear,2,3,hgb16,0.08,507,0.06512255653165126,0.06568027664827263,-0.000557720116621363,1,2137
