seed,radius,crop,method,pred,n,rmse,coverage
70404,16,1,mean,blend0.3,2644,0.08641858310861915,0.9928139183055976
70404,16,1,mean,blend0.4,2644,0.09748802234404441,0.9928139183055976
70404,16,0,median,mix,2644,0.196366300157637,0.9973524962178517
70404,16,0,median,blend0.01,2644,0.06954081071939694,0.9973524962178517
70404,16,0,median,blend0.02,2644,0.06965399095005372,0.9973524962178517
70404,16,0,median,blend0.03,2644,0.06981442074626865,0.9973524962178517
70404,16,0,median,blend0.05,2644,0.07027563937235866,0.9973524962178517
70404,16,0,median,blend0.08,2644,0.07131086610809481,0.9973524962178517
70404,16,0,median,blend0.1,2644,0.07222229338106255,0.9973524962178517
70404,16,0,median,blend0.15,2644,0.07522614944910377,0.9973524962178517
70404,16,0,median,blend0.2,2644,0.07916695768027016,0.9973524962178517
70404,16,0,median,blend0.3,2644,0.08933551156313904,0.9973524962178517
70404,16,0,median,blend0.4,2644,0.10176609934017547,0.9973524962178517
70404,16,0,median,hard,2644,0.1988812890772616,0.9973524962178517
70404,16,0,median,blend0.01,2644,0.06954074113430346,0.9973524962178517
70404,16,0,median,blend0.02,2644,0.0696552911123503,0.9973524962178517
70404,16,0,median,blend0.03,2644,0.06981852012305684,0.9973524962178517
70404,16,0,median,blend0.05,2644,0.07028955758856811,0.9973524962178517
70404,16,0,median,blend0.08,2644,0.07134967175923979,0.9973524962178517
70404,16,0,median,blend0.1,2644,0.07228405434027496,0.9973524962178517
70404,16,0,median,blend0.15,2644,0.07536497105733593,0.9973524962178517
70404,16,0,median,blend0.2,2644,0.07940595039298001,0.9973524962178517
70404,16,0,median,blend0.3,2644,0.0898206679038474,0.9973524962178517
70404,16,0,median,blend0.4,2644,0.10252963857592762,0.9973524962178517
70404,16,0,mean,mix,2644,0.18551193803778027,0.9973524962178517
70404,16,0,mean,blend0.01,2644,0.06953893380892957,0.9973524962178517
70404,16,0,mean,blend0.02,2644,0.06964428535467429,0.9973524962178517
70404,16,0,mean,blend0.03,2644,0.06979097754510497,0.9973524962178517
70404,16,0,mean,blend0.05,2644,0.07020727430651139,0.9973524962178517
70404,16,0,mean,blend0.08,2644,0.07113307472795657,0.9973524962178517
70404,16,0,mean,blend0.1,2644,0.0719451465192459,0.9973524962178517
70404,16,0,mean,blend0.15,2644,0.07461849148326163,0.9973524962178517
70404,16,0,mean,blend0.2,2644,0.07813134362235949,0.9973524962178517
70404,16,0,mean,blend0.3,2644,0.08724677237891308,0.9973524962178517
70404,16,0,mean,blend0.4,2644,0.09848137595801412,0.9973524962178517
70404,16,0,mean,hard,2644,0.18720117700735395,0.9973524962178517
70404,16,0,mean,blend0.01,2644,0.06953957630662996,0.9973524962178517
70404,16,0,mean,blend0.02,2644,0.06964646615650136,0.9973524962178517
70404,16,0,mean,blend0.03,2644,0.06979558560832293,0.9973524962178517
70404,16,0,mean,blend0.05,2644,0.07021936098014375,0.9973524962178517
70404,16,0,mean,blend0.08,2644,0.07116270504318614,0.9973524962178517
70404,16,0,mean,blend0.1,2644,0.07199045038395167,0.9973524962178517
70404,16,0,mean,blend0.15,2644,0.07471539275767025,0.9973524962178517
70404,16,0,mean,blend0.2,2644,0.07829465857774642,0.9973524962178517
70404,16,0,mean,blend0.3,2644,0.08757326584537388,0.9973524962178517
70404,16,0,mean,blend0.4,2644,0.09899340853582193,0.9973524962178517
70404,32,1,median,mix,2644,0.19112646017805376,0.9947049924357034
70404,32,1,median,blend0.01,2644,0.06952619842157863,0.9947049924357034
70404,32,1,median,blend0.02,2644,0.06962203087227663,0.9947049924357034
70404,32,1,median,blend0.03,2644,0.06976242392814383,0.9947049924357034
70404,32,1,median,blend0.05,2644,0.07017573720744641,0.9947049924357034
70404,32,1,median,blend0.08,2644,0.07112063164774057,0.9947049924357034
70404,32,1,median,blend0.1,2644,0.07196054115635252,0.9947049924357034
70404,32,1,median,blend0.15,2644,0.07475190444115176,0.9947049924357034
70404,32,1,median,blend0.2,2644,0.0784424457471879,0.9947049924357034
70404,32,1,median,blend0.3,2644,0.0880425151771333,0.9947049924357034
70404,32,1,median,blend0.4,2644,0.09986551474488473,0.9947049924357034
70404,32,1,median,hard,2644,0.19298162414277414,0.9947049924357034
70404,32,1,median,blend0.01,2644,0.06952614759270159,0.9947049924357034
70404,32,1,median,blend0.02,2644,0.06962295874081202,0.9947049924357034
70404,32,1,median,blend0.03,2644,0.06976535385911525,0.9947049924357034
70404,32,1,median,blend0.05,2644,0.07018569741174674,0.9947049924357034
70404,32,1,median,blend0.08,2644,0.0711484443484348,0.9947049924357034
70404,32,1,median,blend0.1,2644,0.07200485372868061,0.9947049924357034
70404,32,1,median,blend0.15,2644,0.07485179732515282,0.9947049924357034
70404,32,1,median,blend0.2,2644,0.0786149472309463,0.9947049924357034
70404,32,1,median,blend0.3,2644,0.08839470542836177,0.9947049924357034
70404,32,1,median,blend0.4,2644,0.10042231335423328,0.9947049924357034
70404,32,1,mean,mix,2644,0.17975682531101297,0.9947049924357034
70404,32,1,mean,blend0.01,2644,0.06951461421188251,0.9947049924357034
70404,32,1,mean,blend0.02,2644,0.06959303841815873,0.9947049924357034
70404,32,1,mean,blend0.03,2644,0.06971025223446602,0.9947049924357034
70404,32,1,mean,blend0.05,2644,0.0700602055125968,0.9947049924357034
70404,32,1,mean,blend0.08,2644,0.0708692003930988,0.9947049924357034
70404,32,1,mean,blend0.1,2644,0.07159291393009952,0.9947049924357034
70404,32,1,mean,blend0.15,2644,0.07401438934737978,0.9947049924357034
70404,32,1,mean,blend0.2,2644,0.07724108953695538,0.9947049924357034
70404,32,1,mean,blend0.3,2644,0.08572463361496198,0.9947049924357034
70404,32,1,mean,blend0.4,2644,0.09629707166727951,0.9947049924357034
70404,32,1,mean,hard,2644,0.1813041768765892,0.9947049924357034
70404,32,1,mean,blend0.01,2644,0.06951485536948057,0.9947049924357034
70404,32,1,mean,blend0.02,2644,0.06959432192111803,0.9947049924357034
70404,32,1,mean,blend0.03,2644,0.06971337479078694,0.9947049924357034
70404,32,1,mean,blend0.05,2644,0.07006936527586148,0.9947049924357034
70404,32,1,mean,blend0.08,2644,0.0708931332826036,0.9947049924357034
70404,32,1,mean,blend0.1,2644,0.07163031632254241,0.9947049924357034
70404,32,1,mean,blend0.15,2644,0.0740968949671689,0.9947049924357034
70404,32,1,mean,blend0.2,2644,0.07738254862749494,0.9947049924357034
70404,32,1,mean,blend0.3,2644,0.08601314371488177,0.9947049924357034
70404,32,1,mean,blend0.4,2644,0.0967548882246181,0.9947049924357034
70404,32,0,median,mix,2644,0.19725788818671497,0.9981089258698941
70404,32,0,median,blend0.01,2644,0.06957355177482646,0.9981089258698941
70404,32,0,median,blend0.02,2644,0.06971923732738138,0.9981089258698941
70404,32,0,median,blend0.03,2644,0.06991187228004495,0.9981089258698941
70404,32,0,median,blend0.05,2644,0.07043635571072258,0.9981089258698941
70404,32,0,median,blend0.08,2644,0.07156278589660972,0.9981089258698941
70404,32,0,median,blend0.1,2644,0.07253200326623616,0.9981089258698941
70404,32,0,median,blend0.15,2644,0.07566785923281472,0.9981089258698941
70404,32,0,median,blend0.2,2644,0.07972126739458392,0.9981089258698941
70404,32,0,median,blend0.3,2644,0.09005863632331923,0.9981089258698941
70404,32,0,median,blend0.4,2644,0.10259690054804123,0.9981089258698941
70404,32,0,median,hard,2644,0.20012044410597887,0.9981089258698941
70404,32,0,median,blend0.01,2644,0.06957187041889305,0.9981089258698941
70404,32,0,median,blend0.02,2644,0.06971756049128072,0.9981089258698941
70404,32,0,median,blend0.03,2644,0.06991187529079687,0.9981089258698941
70404,32,0,median,blend0.05,2644,0.07044466888247988,0.9981089258698941
70404,32,0,median,blend0.08,2644,0.07159549786128097,0.9981089258698941
70404,32,0,median,blend0.1,2644,0.0725884713076051,0.9981089258698941
70404,32,0,median,blend0.15,2644,0.07580696157542419,0.9981089258698941
70404,32,0,median,blend0.2,2644,0.07997048920402278,0.9981089258698941
70404,32,0,median,blend0.3,2644,0.09058349725599392,0.9981089258698941
70404,32,0,median,blend0.4,2644,0.10343770425508682,0.9981089258698941
70404,32,0,mean,mix,2644,0.18547562326151154,0.9981089258698941
70404,32,0,mean,blend0.01,2644,0.06957036054033273,0.9981089258698941
70404,32,0,mean,blend0.02,2644,0.06970641047667701,0.9981089258698941
70404,32,0,mean,blend0.03,2644,0.06988302249010706,0.9981089258698941
70404,32,0,mean,blend0.05,2644,0.07035664075912526,0.9981089258698941
70404,32,0,mean,blend0.08,2644,0.0713615534520003,0.9981089258698941
70404,32,0,mean,blend0.1,2644,0.07222144506603068,0.9981089258698941
70404,32,0,mean,blend0.15,2644,0.07499621144038372,0.9981089258698941
70404,32,0,mean,blend0.2,2644,0.07858460859394654,0.9981089258698941
70404,32,0,mean,blend0.3,2644,0.08778155720977941,0.9981089258698941
70404,32,0,mean,blend0.4,2644,0.0990258570392384,0.9981089258698941
70404,32,0,mean,hard,2644,0.18754984162065663,0.9981089258698941
70404,32,0,mean,blend0.01,2644,0.069567698357072,0.9981089258698941
70404,32,0,mean,blend0.02,2644,0.06970226924091998,0.9981089258698941
70404,32,0,mean,blend0.03,2644,0.06987858107287906,0.9981089258698941
70404,32,0,mean,blend0.05,2644,0.07035509805256232,0.9981089258698941
70404,32,0,mean,blend0.08,2644,0.0713728657247726,0.9981089258698941
70404,32,0,mean,blend0.1,2644,0.07224673292899851,0.9981089258698941
70404,32,0,mean,blend0.15,2644,0.07507358280809995,0.9981089258698941
70404,32,0,mean,blend0.2,2644,0.07873497997826293,0.9981089258698941
70404,32,0,mean,blend0.3,2644,0.0881227042517976,0.9981089258698941
70404,32,0,mean,blend0.4,2644,0.09959333419627542,0.9981089258698941
