seed,config,weight,n,peer_n,coverage,rmse,base_rmse,delta_rmse
70404,n12_c80_r125_k1,0.2500000000,2644,1687,0.6380484115,0.0683295280,0.0671352518,0.0011942762
70404,n12_c60_r125_k3,0.2500000000,2644,1980,0.7488653555,0.0683440961,0.0671352518,0.0012088443
70404,n16_c60_r125_k3,0.3000000000,2644,1825,0.6902420575,0.0683645502,0.0671352518,0.0012292984
70404,n16_c80_r125_k1,0.3000000000,2644,1563,0.5911497731,0.0683720727,0.0671352518,0.0012368209
70404,n12_c60_r125_k2,0.2500000000,2644,1980,0.7488653555,0.0683864018,0.0671352518,0.0012511500
70404,n16_c60_r125_k2,0.3000000000,2644,1825,0.6902420575,0.0683970515,0.0671352518,0.0012617997
70404,n8_c80_r100_k1,0.3000000000,2644,1604,0.6066565809,0.0683985066,0.0671352518,0.0012632548
70404,n8_c40_r080_k2,0.3000000000,2644,1520,0.5748865356,0.0684414655,0.0671352518,0.0013062137
70404,n8_c40_r080_k3,0.3000000000,2644,1520,0.5748865356,0.0684652761,0.0671352518,0.0013300243
70404,n8_c60_r100_k2,0.3000000000,2644,1861,0.7038577912,0.0684763521,0.0671352518,0.0013411003
70404,n8_c60_r080_k1,0.3000000000,2644,1450,0.5484114977,0.0684831612,0.0671352518,0.0013479094
70404,n8_c40_r100_k1,0.2500000000,2644,1954,0.7390317700,0.0684920518,0.0671352518,0.0013568000
70404,n8_c40_r125_k1,0.2000000000,2644,2210,0.8358547655,0.0685006534,0.0671352518,0.0013654016
70404,n12_c40_r100_k2,0.3000000000,2644,1867,0.7061270802,0.0685024580,0.0671352518,0.0013672062
70404,n8_c80_r125_k1,0.2500000000,2644,1773,0.6705748865,0.0685053472,0.0671352518,0.0013700953
70404,n12_c40_r080_k1,0.3000000000,2644,1459,0.5518154312,0.0685153756,0.0671352518,0.0013801238
70404,n8_c60_r100_k3,0.3000000000,2644,1861,0.7038577912,0.0685172671,0.0671352518,0.0013820152
70404,n12_c60_r100_k1,0.3000000000,2644,1777,0.6720877458,0.0685344914,0.0671352518,0.0013992396
70404,n12_c40_r100_k3,0.3000000000,2644,1867,0.7061270802,0.0685609422,0.0671352518,0.0014256904
70404,n12_c80_r125_k3,0.3000000000,2644,1687,0.6380484115,0.0685687004,0.0671352518,0.0014334486
70404,n16_c60_r125_k1,0.3000000000,2644,1825,0.6902420575,0.0685745890,0.0671352518,0.0014393372
70404,n8_c60_r125_k3,0.2500000000,2644,2079,0.7863086233,0.0685760562,0.0671352518,0.0014408043
70404,n8_c60_r125_k2,0.2500000000,2644,2079,0.7863086233,0.0685877066,0.0671352518,0.0014524548
70404,n12_c60_r125_k1,0.2500000000,2644,1980,0.7488653555,0.0685917552,0.0671352518,0.0014565034
70404,n12_c80_r125_k2,0.3000000000,2644,1687,0.6380484115,0.0686141472,0.0671352518,0.0014788954
70404,n8_c40_r080_k1,0.3000000000,2644,1520,0.5748865356,0.0687317053,0.0671352518,0.0015964535
70404,n12_c40_r125_k2,0.2500000000,2644,2115,0.7999243570,0.0687644739,0.0671352518,0.0016292221
70404,n16_c40_r125_k2,0.3000000000,2644,1960,0.7413010590,0.0687698730,0.0671352518,0.0016346212
70404,n16_c40_r125_k3,0.3000000000,2644,1960,0.7413010590,0.0687744066,0.0671352518,0.0016391548
70404,n12_c40_r125_k3,0.2500000000,2644,2115,0.7999243570,0.0687747070,0.0671352518,0.0016394552
70404,n8_c80_r125_k3,0.3000000000,2644,1773,0.6705748865,0.0688225364,0.0671352518,0.0016872845
70404,n8_c40_r100_k2,0.3000000000,2644,1954,0.7390317700,0.0688293916,0.0671352518,0.0016941398
70404,n12_c40_r100_k1,0.3000000000,2644,1867,0.7061270802,0.0688342593,0.0671352518,0.0016990075
70404,n8_c80_r125_k2,0.3000000000,2644,1773,0.6705748865,0.0688665569,0.0671352518,0.0017313051
70404,n8_c40_r100_k3,0.3000000000,2644,1954,0.7390317700,0.0688727919,0.0671352518,0.0017375401
70404,n8_c60_r100_k1,0.3000000000,2644,1861,0.7038577912,0.0688825441,0.0671352518,0.0017472923
70404,n8_c60_r125_k1,0.2500000000,2644,2079,0.7863086233,0.0689427754,0.0671352518,0.0018075236
70404,n16_c40_r125_k1,0.3000000000,2644,1960,0.7413010590,0.0689433414,0.0671352518,0.0018080896
70404,n12_c60_r125_k3,0.3000000000,2644,1980,0.7488653555,0.0689927639,0.0671352518,0.0018575121
70404,n12_c40_r125_k1,0.2500000000,2644,2115,0.7999243570,0.0690015907,0.0671352518,0.0018663388
70404,n12_c80_r125_k1,0.3000000000,2644,1687,0.6380484115,0.0690143232,0.0671352518,0.0018790713
70404,n8_c40_r125_k2,0.2500000000,2644,2210,0.8358547655,0.0690339206,0.0671352518,0.0018986688
70404,n8_c40_r125_k3,0.2500000000,2644,2210,0.8358547655,0.0690387195,0.0671352518,0.0019034677
70404,n12_c60_r125_k2,0.3000000000,2644,1980,0.7488653555,0.0690546863,0.0671352518,0.0019194345
70404,n8_c40_r100_k1,0.3000000000,2644,1954,0.7390317700,0.0692177096,0.0671352518,0.0020824578
70404,n8_c80_r125_k1,0.3000000000,2644,1773,0.6705748865,0.0692623086,0.0671352518,0.0021270568
70404,n8_c60_r125_k3,0.3000000000,2644,2079,0.7863086233,0.0693162527,0.0671352518,0.0021810008
70404,n8_c60_r125_k2,0.3000000000,2644,2079,0.7863086233,0.0693436672,0.0671352518,0.0022084154
70404,n8_c40_r125_k1,0.2500000000,2644,2210,0.8358547655,0.0693501747,0.0671352518,0.0022149229
70404,n12_c60_r125_k1,0.3000000000,2644,1980,0.7488653555,0.0693832078,0.0671352518,0.0022479560
70404,n12_c40_r125_k3,0.3000000000,2644,2115,0.7999243570,0.0695470895,0.0671352518,0.0024118377
70404,n12_c40_r125_k2,0.3000000000,2644,2115,0.7999243570,0.0695482021,0.0671352518,0.0024129503
70404,n8_c60_r125_k1,0.3000000000,2644,2079,0.7863086233,0.0698653800,0.0671352518,0.0027301282
70404,n8_c40_r125_k3,0.3000000000,2644,2210,0.8358547655,0.0699097444,0.0671352518,0.0027744926
70404,n12_c40_r125_k1,0.3000000000,2644,2115,0.7999243570,0.0699130135,0.0671352518,0.0027777617
70404,n8_c40_r125_k2,0.3000000000,2644,2210,0.8358547655,0.0699187392,0.0671352518,0.0027834874
70404,n8_c40_r125_k1,0.3000000000,2644,2210,0.8358547655,0.0703908879,0.0671352518,0.0032556361
