radius,method,policy,pred,pooled_rmse,min_seed_rmse,max_seed_rmse
16,mean,override6035,bucket_0.03_0.05,0.06705658057299628,0.06336470390329363,0.07061424397814917
16,median,override5525,bucket_0.02_0.05,0.06705695280373063,0.06335032944625374,0.0705968078484418
1,median,dist502,bucket_0.03_0.05,0.06705756518830602,0.06345911682820331,0.07059968395409867
1,mean,dist502,bucket_0.03_0.05,0.06705756518830602,0.06345911682820331,0.07059968395409867
1,mean,dist503,bucket_0.03_0.05,0.06706075782372573,0.06346319094163144,0.07060271782915643
1,median,dist503,bucket_0.03_0.05,0.06706075782372573,0.06346319094163144,0.07060271782915643
16,median,dist502,bucket_0.02_0.05,0.06706401509091366,0.06330817890912778,0.07060937454239906
4,mean,override5525,route_plus_direct_-0.03,0.06706637832180072,0.06330378488846768,0.07069997928762194
16,median,dist503,bucket_0.02_0.05,0.0670665290100032,0.06330964346097989,0.07061254574039327
1,mean,override5525,route_plus_direct_-0.03,0.0670673768976755,0.063195481302916,0.07067231768518724
1,median,override5525,route_plus_direct_-0.03,0.0670673768976755,0.063195481302916,0.07067231768518724
4,median,override6035,route_plus_direct_-0.03,0.06706949443951618,0.06326584271401826,0.07070772953704828
8,median,override6035,bucket_0.03_0.05,0.06707255252724179,0.0634065630913954,0.0706046839580289
16,mean,override5525,bucket_0.03_0.05,0.067077264902978,0.06338367935429137,0.07062301855315906
16,mean,dist502,bucket_0.03_0.05,0.06708232292712542,0.06334197950098334,0.07063447975383295
4,mean,dist502,route_plus_direct_-0.03,0.0670831649358908,0.06325384556392868,0.07072705927363068
1,median,dist502,route_plus_direct_-0.03,0.06708326600988225,0.06314378838733783,0.07070143511126771
1,mean,dist502,route_plus_direct_-0.03,0.06708326600988225,0.06314378838733783,0.07070143511126771
16,mean,dist503,bucket_0.03_0.05,0.0670845572948436,0.06334353911815241,0.07063700604079065
4,median,override5525,route_plus_direct_-0.03,0.06708519967122166,0.06328549184436873,0.07071175360916941
1,median,dist503,route_plus_direct_-0.03,0.06708787191239358,0.06315114392544917,0.07070292120726741
1,mean,dist503,route_plus_direct_-0.03,0.06708787191239358,0.06315114392544917,0.07070292120726741
4,mean,dist503,route_plus_direct_-0.03,0.06708819829137969,0.06326222951747462,0.07072907196354516
8,median,override5525,bucket_0.03_0.05,0.06709275789291884,0.06342628715410871,0.0706123991810168
2,mean,override6035,route_plus_direct_-0.03,0.0670953725335482,0.06336429948903316,0.07071208424943849
8,median,dist502,bucket_0.03_0.05,0.06709709099725224,0.06338301967785587,0.07062238466865949
8,median,dist503,bucket_0.03_0.05,0.06709959899298858,0.06338463688932386,0.07062512274508449
4,median,dist502,route_plus_direct_-0.03,0.06710292146878355,0.0632358408013857,0.07074165332983791
4,mean,override6035,bucket_0.05_0.02,0.06710405310297007,0.06343540352242347,0.07062580214083415
4,median,dist503,route_plus_direct_-0.03,0.06710789303686775,0.06324455342757938,0.07074352137408708
4,mean,override6035,bucket_0.05_0.03,0.06711124683245216,0.06344629693969674,0.07061885155934051
4,mean,override6035,bucket_0.05_0.01,0.06711224387417326,0.06344111757336633,0.07064571776425792
2,mean,override5525,route_plus_direct_-0.03,0.06711243274555222,0.06338579452556554,0.07071733654905711
2,median,override6035,route_plus_direct_-0.03,0.06711638969172151,0.0633789622972924,0.07072618220340862
4,mean,override6035,bucket_0.05_0.005,0.06712210710074801,0.06345020150669234,0.07066053431966617
4,mean,override5525,bucket_0.05_0.02,0.0671252601962914,0.06345225487400608,0.07063471447504983
4,mean,dist502,bucket_0.05_0.02,0.06712556311350912,0.06341154914336883,0.07064335488174053
2,mean,dist502,route_plus_direct_-0.03,0.06712655284246698,0.06333204149697305,0.07074511997188734
4,mean,dist503,bucket_0.05_0.02,0.06712899080941967,0.06341613237676923,0.07064550564091143
2,mean,dist503,route_plus_direct_-0.03,0.06713167259270324,0.06334067335165194,0.07074775474276795
4,mean,override5525,bucket_0.05_0.03,0.0671324176133741,0.06346308102003555,0.070627751787476
4,mean,dist502,bucket_0.05_0.03,0.06713287231776574,0.06342282439195975,0.07063628326758217
1,median,override6035,bucket_0.05_0.005,0.06713304902836406,0.06355364783128907,0.07069766487366132
1,mean,override6035,bucket_0.05_0.005,0.06713304902836406,0.06355364783128907,0.07069766487366132
2,median,override5525,route_plus_direct_-0.03,0.06713335155295436,0.06340031523721214,0.07073108483122023
4,mean,override5525,bucket_0.05_0.01,0.06713348336757276,0.06345803285892897,0.07065464110503415
4,mean,dist502,bucket_0.05_0.01,0.06713363256699631,0.06341688000941641,0.07066339104072215
1,median,override6035,bucket_0.05_0,0.06713418657716469,0.06354587732511388,0.07070093217805803
1,mean,override6035,bucket_0.05_0,0.06713418657716469,0.06354587732511388,0.07070093217805803
1,mean,override6035,bucket_0.05_0.01,0.06713552058621679,0.06356531734760601,0.07069742051678093
1,median,override6035,bucket_0.05_0.01,0.06713552058621679,0.06356531734760601,0.07069742051678093
4,mean,override6035,bucket_0.05_0,0.06713581351519587,0.06346343460667057,0.07067858746984806
4,mean,dist503,bucket_0.05_0.03,0.06713599580542884,0.06342669225109733,0.07063845852216091
4,mean,dist503,bucket_0.05_0.01,0.06713736922464479,0.0634221912461727,0.07066551596648812
16,median,override6035,bucket_0.03_0.05,0.06714027068749324,0.06344205499248518,0.07068379980047856
4,mean,override5525,bucket_0.05_0.005,0.06714336132077177,0.06346714749240562,0.07066946275015075
4,mean,dist502,bucket_0.05_0.005,0.06714343297044242,0.06342577193644558,0.07067826765766579
8,mean,override6035,bucket_0.05_0.01,0.06714492755837465,0.06343351591824789,0.07070248492749637
8,mean,override6035,bucket_0.05_0.02,0.06714700451758716,0.06344250232299667,0.07069860165504097
4,mean,dist503,bucket_0.05_0.005,0.06714732582495599,0.06343145173182879,0.07068037916981493
2,median,dist502,route_plus_direct_-0.03,0.06714773968215206,0.06334710606378134,0.07075999206169448
8,mean,override6035,bucket_0.05_0.005,0.06714965742718446,0.06343553939120793,0.07070922479219525
1,mean,override6035,bucket_0.05_0.02,0.06715128884592494,0.06360034410880429,0.07070600038320812
1,median,override6035,bucket_0.05_0.02,0.06715128884592494,0.06360034410880429,0.07070600038320812
1,median,override5525,bucket_0.05_0.005,0.06715147344099436,0.06356566386494648,0.07070556940896061
1,mean,override5525,bucket_0.05_0.005,0.06715147344099436,0.06356566386494648,0.07070556940896061
1,mean,override5525,bucket_0.05_0,0.06715260253224709,0.06355789685017618,0.07070882807253716
1,median,override5525,bucket_0.05_0,0.06715260253224709,0.06355789685017618,0.07070882807253716
1,mean,dist502,bucket_0.05_0.005,0.06715266284132443,0.06352713550093658,0.0707116762436084
1,median,dist502,bucket_0.05_0.005,0.06715266284132443,0.06352713550093658,0.0707116762436084
2,median,dist503,route_plus_direct_-0.03,0.06715291567583552,0.06335588914696608,0.07076263117718186
2,mean,override6035,bucket_0.05_0.02,0.06715317493234042,0.06342018041829475,0.07067322556300559
1,median,dist502,bucket_0.05_0,0.06715368350177961,0.06351916076365244,0.0707150412777221
1,mean,dist502,bucket_0.05_0,0.06715368350177961,0.06351916076365244,0.0707150412777221
1,median,override5525,bucket_0.05_0.01,0.06715395243940643,0.06357732910572177,0.07070533333594918
1,mean,override5525,bucket_0.05_0.01,0.06715395243940643,0.06357732910572177,0.07070533333594918
1,mean,dist502,bucket_0.05_0.01,0.06715524943279005,0.06353900888473163,0.07071133458620837
1,median,dist502,bucket_0.05_0.01,0.06715524943279005,0.06353900888473163,0.07071133458620837
1,mean,dist503,bucket_0.05_0.005,0.06715662391070243,0.06353297315744844,0.07071387164616375
1,median,dist503,bucket_0.05_0.005,0.06715662391070243,0.06353297315744844,0.07071387164616375
4,mean,dist502,bucket_0.05_0,0.06715707513462563,0.06343881280378662,0.07069638072162916
4,mean,override5525,bucket_0.05_0,0.06715708147730587,0.06348041044088198,0.07068752071392392
1,median,dist503,bucket_0.05_0,0.06715773386551538,0.06352520440419542,0.0707171384942099
1,mean,dist503,bucket_0.05_0,0.06715773386551538,0.06352520440419542,0.0707171384942099
8,mean,override6035,bucket_0.05_0,0.0671582319984538,0.06344190705763218,0.0707191624011169
1,median,dist503,bucket_0.05_0.01,0.06715912169150764,0.0635446420213251,0.07071362699479096
1,mean,dist503,bucket_0.05_0.01,0.06715912169150764,0.0635446420213251,0.07071362699479096
4,median,override6035,bucket_0.05_0.02,0.06715992304272288,0.06355987439278063,0.07068050561485151
16,median,override5525,bucket_0.03_0.05,0.06716058004934113,0.06346158214314554,0.07069235101740404
4,mean,dist503,bucket_0.05_0,0.06716112529381828,0.06344486409812826,0.07069847849166815
2,mean,override6035,bucket_0.05_0.01,0.06716153126800604,0.0634276875316204,0.0706734754008553
2,mean,override6035,bucket_0.05_0.03,0.06716342068498667,0.06343338237454901,0.0706895220842727
8,mean,override6035,bucket_0.05_0.03,0.06716446144915196,0.06346885889054356,0.07070751469173185
4,median,override6035,bucket_0.05_0.01,0.06716498676904038,0.06355993890400155,0.07070104053801542
16,median,dist502,bucket_0.03_0.05,0.06716550009409646,0.06341928956735882,0.07070252807589383
8,mean,dist502,bucket_0.05_0.01,0.06716653294980289,0.0634083345785063,0.07071972530079766
8,mean,override5525,bucket_0.05_0.01,0.06716721241916553,0.0634529698419553,0.07071201715328278
16,median,dist503,bucket_0.03_0.05,0.06716801021487369,0.06342075155337382,0.0707056950958895
8,mean,dist502,bucket_0.05_0.02,0.06716876288221528,0.06341792418655683,0.07071547965639861
8,mean,override5525,bucket_0.05_0.02,0.06716926726133007,0.06346193277422392,0.07070806746494539
1,mean,override5525,bucket_0.05_0.02,0.06716973252584585,0.06361234497033996,0.07071392869511772
1,median,override5525,bucket_0.05_0.02,0.06716973252584585,0.06361234497033996,0.07071392869511772
8,mean,dist503,bucket_0.05_0.01,0.0671702187970636,0.06341351416091398,0.07072186947556978
8,mean,dist502,bucket_0.05_0.005,0.06717118386585037,0.06341005450731296,0.07072664803099028
1,median,dist502,bucket_0.05_0.02,0.06717124212345855,0.06357444213711469,0.07071972118906386
1,mean,dist502,bucket_0.05_0.02,0.06717124212345855,0.06357444213711469,0.07071972118906386
4,mean,override6035,route_plus_direct_0.05,0.06717175745168222,0.06351785897377621,0.07064385369126278
4,mean,override6035,bucket_0.05_0.05,0.06717175745168222,0.06351785897377621,0.07064385369126278
8,mean,override5525,bucket_0.05_0.005,0.06717195168300816,0.06345500310899667,0.07071879018971733
8,mean,dist503,bucket_0.05_0.02,0.06717209140563965,0.06342224492960159,0.07071766968469707
2,mean,override5525,bucket_0.05_0.02,0.06717221893502938,0.06343465267052517,0.07068102595255121
4,median,override6035,bucket_0.05_0.03,0.06717230361664303,0.06357891864001945,0.07067396706784139
2,mean,override6035,bucket_0.05_0.005,0.06717268365316052,0.06343920548413827,0.07067980560354868
2,median,override6035,bucket_0.05_0.02,0.06717396058386836,0.06345304601243318,0.0707032587926239
4,median,override6035,bucket_0.05_0.005,0.0671740595428542,0.06356713759900658,0.07071655315498973
1,median,dist503,bucket_0.05_0.02,0.06717493826892841,0.06357967077371555,0.07072220402007705
1,mean,dist503,bucket_0.05_0.02,0.06717493826892841,0.06357967077371555,0.07072220402007705
8,mean,dist503,bucket_0.05_0.005,0.0671750505001782,0.06341566919333975,0.07072876862148343
2,mean,dist502,bucket_0.05_0.02,0.06717596319571502,0.06339887467590145,0.07068780612430821
2,mean,dist503,bucket_0.05_0.02,0.06717933149644746,0.06340329517787678,0.0706895602942881
8,mean,dist502,bucket_0.05_0,0.06717967785886977,0.06341611741762052,0.0707367695919397
4,median,dist502,bucket_0.05_0.02,0.06718011695599589,0.0635359873937022,0.07069470036062157
8,mean,override5525,bucket_0.05_0,0.06718053453863755,0.06346137927211527,0.07072876094038975
2,mean,override5525,bucket_0.05_0.01,0.06718055675083566,0.06344216236540301,0.0706812593024078
4,median,override5525,bucket_0.05_0.02,0.06718120252181684,0.06357736794873751,0.07069028057090353
1,mean,override6035,bucket_0.05_0.03,0.06718148119264028,0.06365093187682166,0.07072666737686267
1,median,override6035,bucket_0.05_0.03,0.06718148119264028,0.06365093187682166,0.07072666737686267
2,mean,override5525,bucket_0.05_0.03,0.06718247782749152,0.06344784712820695,0.07069733705470409
2,median,override6035,bucket_0.05_0.03,0.06718340113902499,0.06346618505172001,0.0707170652810296
4,median,dist503,bucket_0.05_0.02,0.06718358007759913,0.06354035565113708,0.07069694110416237
2,median,override6035,bucket_0.05_0.01,0.06718360757604223,0.06346120015125277,0.07070610362355333
8,mean,dist503,bucket_0.05_0,0.06718372665546116,0.06342217087739521,0.07073886616424162
2,mean,dist502,bucket_0.05_0.01,0.06718392556904709,0.06340558418044619,0.07068788639482991
4,median,dist502,bucket_0.05_0.01,0.06718507974505207,0.06353556645061759,0.07071540184646317
4,median,override5525,bucket_0.05_0.01,0.06718629970510306,0.0635774983649016,0.07071082616331491
8,mean,dist502,bucket_0.05_0.03,0.0671863661252224,0.06344487836430651,0.0707240349636946
2,mean,dist502,bucket_0.05_0.03,0.06718659005458304,0.06341286499949905,0.07070426544972604
8,mean,override5525,bucket_0.05_0.03,0.06718669765426129,0.06348826071131057,0.07071691401910958
16,mean,override6035,bucket_0.05_0.01,0.06718696117000897,0.0634789295691847,0.07076009401142846
4,median,override6035,bucket_0.05_0,0.0671874908514167,0.0635791121155155,0.07073555964765854
2,mean,dist503,bucket_0.05_0.01,0.06718763073145466,0.06341081371433063,0.07068981094981315
16,mean,override6035,bucket_0.05_0.005,0.06718787146423293,0.06347760287111352,0.07076339598139798
2,mean,override6035,bucket_0.05_0,0.06718848275127225,0.06345589636460262,0.07069027142238438
4,median,dist503,bucket_0.05_0.01,0.06718883283944663,0.0635407637161424,0.07071757143618164
8,mean,dist503,bucket_0.05_0.03,0.06718934319519992,0.06344835600567854,0.07072626907129816
2,mean,dist503,bucket_0.05_0.03,0.06718962669231167,0.06341649055015613,0.07070585194327862
2,mean,override5525,bucket_0.05_0.005,0.06719169786407092,0.06345367976453734,0.07068758054941501
16,mean,override6035,bucket_0.05_0,0.06719232776554572,0.0634802319301216,0.07076967888218634
4,median,dist502,bucket_0.05_0.03,0.06719259269456149,0.06355551449893782,0.07068799607908326
4,mean,override5525,route_plus_direct_0.05,0.06719284399050757,0.06353449873526727,0.07065272643422153
4,mean,override5525,bucket_0.05_0.05,0.06719284399050757,0.06353449873526727,0.07065272643422153
2,median,override5525,bucket_0.05_0.02,0.06719314154470932,0.06346772133861575,0.07071159193230189
4,median,override5525,bucket_0.05_0.03,0.0671935450673169,0.0635963421317321,0.07068372995524447
4,mean,dist502,route_plus_direct_0.05,0.06719359606596793,0.06349514481762604,0.07066104210730555
4,mean,dist502,bucket_0.05_0.05,0.06719359606596793,0.06349514481762604,0.07066104210730555
4,median,dist502,bucket_0.05_0.005,0.06719409991032875,0.06354252158177219,0.07073099802495571
2,mean,dist502,bucket_0.05_0.005,0.06719487625535159,0.06341670010689436,0.07069412931443088
4,median,override5525,bucket_0.05_0.005,0.067195387485234,0.063584728433606,0.07072634358895671
2,median,override6035,bucket_0.05_0.005,0.0671955869687186,0.0634732604350627,0.07071377011523873
4,median,dist503,bucket_0.05_0.03,0.06719577012463522,0.06355906852646839,0.07069030567357706
16,mean,override6035,bucket_0.05_0.02,0.06719577861789437,0.06349344850534397,0.07076243415640408
4,mean,dist503,bucket_0.05_0.05,0.0671961262217474,0.06349762201742215,0.07066326228438546
4,mean,dist503,route_plus_direct_0.05,0.0671961262217474,0.06349762201742215,0.07066326228438546
2,median,dist502,bucket_0.05_0.02,0.06719641395206347,0.06343100776977369,0.07071662788441899
4,median,dist503,bucket_0.05_0.005,0.06719799952603057,0.06354813866037562,0.07073313118801636
2,mean,dist503,bucket_0.05_0.005,0.06719875171055589,0.06342233918903054,0.07069614004038818
2,median,dist503,bucket_0.05_0.02,0.06719974455328893,0.06343532892773879,0.0707183782304848
1,median,override5525,bucket_0.05_0.03,0.0671999326259543,0.06366291873015624,0.07073460974263693
1,mean,override5525,bucket_0.05_0.03,0.0671999326259543,0.06366291873015624,0.07073460974263693
1,mean,dist502,bucket_0.05_0.03,0.06720165127391825,0.06362543448254587,0.07074019678512775
1,median,dist502,bucket_0.05_0.03,0.06720165127391825,0.06362543448254587,0.07074019678512775
2,median,override5525,bucket_0.05_0.03,0.06720259544468707,0.06348085285554106,0.07072541316643434
2,median,override5525,bucket_0.05_0.01,0.06720276963773719,0.0634758778840101,0.07071441997528832
1,median,dist503,bucket_0.05_0.03,0.06720517341046164,0.06363026491239777,0.07074286517314789
1,mean,dist503,bucket_0.05_0.03,0.06720517341046164,0.06363026491239777,0.07074286517314789
2,median,dist502,bucket_0.05_0.01,0.06720564857127277,0.06343831696868303,0.07071930119844802
8,median,override6035,bucket_0.05_0.01,0.06720613560025297,0.06352673459954479,0.0707634655736198
2,median,dist502,bucket_0.05_0.03,0.06720625359626904,0.06344498196746824,0.07073059937279208
4,median,dist502,bucket_0.05_0,0.06720747719860042,0.06355425204932531,0.07075008824985723
2,mean,override5525,bucket_0.05_0,0.06720748435354193,0.06347036886381148,0.07069803694045128
8,median,override6035,bucket_0.05_0.005,0.06720876189859347,0.06352661126709114,0.0707693864886485
4,median,override5525,bucket_0.05_0,0.0672088326492377,0.06359673326269245,0.07074535453937851
2,median,dist503,bucket_0.05_0.03,0.06720923490294303,0.06344846154188458,0.07073218066068791
2,median,dist503,bucket_0.05_0.01,0.0672093340144263,0.06344349476291931,0.07072122332823802
16,mean,dist502,bucket_0.05_0.01,0.06720938699269371,0.06345428232418279,0.07077909740113435
16,mean,override5525,bucket_0.05_0.01,0.06720944043174226,0.06349832579114663,0.07077077478342648
16,mean,dist502,bucket_0.05_0.005,0.06721018496849622,0.06345261038255015,0.07078258011633544
16,mean,override5525,bucket_0.05_0.005,0.06721035799759774,0.06349702351443645,0.07077410317141769
2,mean,dist502,bucket_0.05_0,0.06721047056782298,0.06343298694467778,0.07070450620495912
4,median,dist503,bucket_0.05_0,0.06721152432057022,0.06356029235320788,0.0707521844274925
2,median,override6035,bucket_0.05_0,0.06721233389663504,0.06349063926409453,0.07072559776449498
16,mean,dist503,bucket_0.05_0.01,0.06721305703511057,0.06345939828894835,0.07078128234921209
16,mean,dist503,bucket_0.05_0.005,0.06721404259792133,0.06345819121785312,0.0707847204235916
8,median,override6035,bucket_0.05_0.02,0.06721414157735088,0.06354189462156036,0.07076234120650139
2,mean,dist503,bucket_0.05_0,0.06721451750955595,0.06343903879473385,0.07070660373392591
16,mean,dist502,bucket_0.05_0,0.06721452702259328,0.06345489235457906,0.07078904481819748
2,median,override5525,bucket_0.05_0.005,0.06721473750392747,0.06348793745254405,0.07072207731086042
16,mean,override5525,bucket_0.05_0,0.06721482051631361,0.06349967595888424,0.07078041237326992
8,median,override6035,bucket_0.05_0,0.06721580732138649,0.06353145948124801,0.07077887887623376
2,median,dist502,bucket_0.05_0.005,0.0672174169072353,0.06344995137995839,0.07072687952559266
16,mean,override5525,bucket_0.05_0.02,0.06721824017843837,0.06351279279624163,0.07077306175460739
16,mean,dist502,bucket_0.05_0.02,0.06721842322026726,0.06346948595962111,0.07078107931453377
16,mean,dist503,bucket_0.05_0,0.06721857372010454,0.06346094211566121,0.07079113984230015
16,mean,override6035,bucket_0.05_0.03,0.06721877452741053,0.06352377789029703,0.07077669813425502
2,median,dist503,bucket_0.05_0.005,0.06722128175695632,0.06345556286723454,0.07072888853147918
16,mean,dist503,bucket_0.05_0.02,0.06722172265037606,0.06347368469422039,0.07078335159443469
8,median,dist502,bucket_0.05_0.01,0.06722753667081047,0.06350090169591865,0.07077936018720055
8,median,override5525,bucket_0.05_0.01,0.06722781738381059,0.0635468334217691,0.07077260037728252
8,median,dist502,bucket_0.05_0.005,0.06723011808532536,0.06350044510443699,0.07078553605902127
8,median,override5525,bucket_0.05_0.005,0.06723044903671026,0.06354669605262969,0.07077856067561934
8,median,dist503,bucket_0.05_0.01,0.06723126274282164,0.06350602609606658,0.07078158908094775
2,median,override5525,bucket_0.05_0,0.06723147152568182,0.06350531428908603,0.07073389529840741
2,median,dist502,bucket_0.05_0,0.06723394959431636,0.06346690221085627,0.0707386174277862
8,median,dist503,bucket_0.05_0.005,0.06723400322405884,0.06350602786235539,0.07078769836287815
8,median,dist502,bucket_0.05_0.02,0.06723562797651125,0.06351672426863451,0.07077773138714515
8,median,override5525,bucket_0.05_0.02,0.06723580873316684,0.0635620161580901,0.07077139726818125
8,median,dist502,bucket_0.05_0,0.06723711715657052,0.06350495884139633,0.07079528517860037
8,median,override5525,bucket_0.05_0,0.06723749850660876,0.06355152844770742,0.07078809244690379
2,median,dist503,bucket_0.05_0,0.06723799512288627,0.06347295082724985,0.07074071394532304
8,median,dist503,bucket_0.05_0.02,0.06723903943815422,0.06352094401079249,0.07078009079600209
2,mean,override6035,route_plus_direct_0.05,0.06723966900195824,0.06352184159301917,0.07077169687726464
2,mean,override6035,bucket_0.05_0.05,0.06723966900195824,0.06352184159301917,0.07077169687726464
8,median,override6035,bucket_0.05_0.03,0.06723981893824141,0.06357692532253273,0.07077550645587723
8,median,dist503,bucket_0.05_0,0.06724116249456574,0.06351100383337935,0.07079738001803934
16,mean,override5525,bucket_0.05_0.03,0.06724121418932887,0.06354306617076705,0.07078727213104861
16,mean,dist502,bucket_0.05_0.03,0.06724162999010964,0.06350049190231169,0.07079498955650708
16,mean,dist503,bucket_0.05_0.03,0.06724456508300349,0.06350379064752813,0.0707973465321938
8,mean,override6035,route_plus_direct_0.05,0.06724545676480223,0.06357358185937538,0.07076370340953135
8,mean,override6035,bucket_0.05_0.05,0.06724545676480223,0.06357358185937538,0.07076370340953135
4,median,override6035,bucket_0.05_0.05,0.06724934555234925,0.06367424762365159,0.07070288632258115
4,median,override6035,route_plus_direct_0.05,0.06724934555234925,0.06367424762365159,0.07070288632258115
16,mean,override6035,route_plus_direct_-0.05,0.06725604664821778,0.0635177786298345,0.0708428206256428
2,mean,override5525,bucket_0.05_0.05,0.0672587362731484,0.06353627666600431,0.07077953526153948
2,mean,override5525,route_plus_direct_0.05,0.0672587362731484,0.06353627666600431,0.07077953526153948
2,median,override6035,route_plus_direct_0.05,0.06725949649122397,0.0635562684397017,0.07079458149793953
2,median,override6035,bucket_0.05_0.05,0.06725949649122397,0.0635562684397017,0.07079458149793953
8,median,dist502,bucket_0.05_0.03,0.06726138469611193,0.06355241171125213,0.07079039976524752
8,median,override5525,bucket_0.05_0.03,0.06726146625566708,0.06359706242022092,0.07078448384819944
2,mean,dist502,bucket_0.05_0.05,0.06726356081416514,0.06350287016422035,0.07078674514536458
2,mean,dist502,route_plus_direct_0.05,0.06726356081416514,0.06350287016422035,0.07078674514536458
8,median,dist503,bucket_0.05_0.03,0.06726448644964605,0.06355574356773246,0.07079288607068615
2,mean,dist503,route_plus_direct_0.05,0.0672659508054077,0.0635049511032415,0.0707880048716705
2,mean,dist503,bucket_0.05_0.05,0.0672659508054077,0.0635049511032415,0.0707880048716705
8,mean,override5525,bucket_0.05_0.05,0.06726762673978276,0.0635929111037967,0.0707729697197818
8,mean,override5525,route_plus_direct_0.05,0.06726762673978276,0.0635929111037967,0.0707729697197818
8,mean,dist502,bucket_0.05_0.05,0.0672676337263871,0.06355077781565174,0.07077952292054546
8,mean,dist502,route_plus_direct_0.05,0.0672676337263871,0.06355077781565174,0.07077952292054546
16,mean,override5525,route_plus_direct_-0.05,0.06726877730638399,0.06353585032502962,0.07084442498403631
4,median,dist502,bucket_0.05_0.05,0.06726980738325437,0.0636517996541278,0.07071658674140531
4,median,dist502,route_plus_direct_0.05,0.06726980738325437,0.0636517996541278,0.07071658674140531
8,mean,dist503,bucket_0.05_0.05,0.06726992644034537,0.06355261913065637,0.070781839773781
8,mean,dist503,route_plus_direct_0.05,0.06726992644034537,0.06355261913065637,0.070781839773781
4,median,override5525,route_plus_direct_0.05,0.06727049738372785,0.06369151880683868,0.0707126209022596
4,median,override5525,bucket_0.05_0.05,0.06727049738372785,0.06369151880683868,0.0707126209022596
4,median,dist503,route_plus_direct_0.05,0.0672724271488165,0.06365377241312443,0.07071902696554652
4,median,dist503,bucket_0.05_0.05,0.0672724271488165,0.06365377241312443,0.07071902696554652
16,median,override6035,route_plus_direct_-0.05,0.06727426543561485,0.06355303118667195,0.07085779009353903
16,median,override6035,bucket_0.05_0.005,0.06727773862402897,0.06357523697207186,0.07085347589178996
16,median,override6035,bucket_0.05_0.01,0.06727856423277276,0.06357716167348351,0.07085093005156468
2,median,override5525,route_plus_direct_0.05,0.06727870081075606,0.06357090592172618,0.07080295272019639
2,median,override5525,bucket_0.05_0.05,0.06727870081075606,0.06357090592172618,0.07080295272019639
16,median,override6035,bucket_0.05_0,0.06728110390871515,0.06357794466985062,0.07085949995914796
2,median,dist502,route_plus_direct_0.05,0.0672831059791078,0.06353670299172592,0.07080842560776122
2,median,dist502,bucket_0.05_0.05,0.0672831059791078,0.06353670299172592,0.07080842560776122
1,median,override6035,route_plus_direct_0.05,0.06728505120172483,0.06379863098190905,0.07080421421837887
1,mean,override6035,bucket_0.05_0.05,0.06728505120172483,0.06379863098190905,0.07080421421837887
1,mean,override6035,route_plus_direct_0.05,0.06728505120172483,0.06379863098190905,0.07080421421837887
1,median,override6035,bucket_0.05_0.05,0.06728505120172483,0.06379863098190905,0.07080421421837887
2,median,dist503,bucket_0.05_0.05,0.06728540650990911,0.06353854787470703,0.07080967742353761
2,median,dist503,route_plus_direct_0.05,0.06728540650990911,0.06353854787470703,0.07080967742353761
16,median,override5525,route_plus_direct_-0.05,0.06728760190411603,0.06357002295509605,0.0708597591848852
16,mean,dist502,route_plus_direct_-0.05,0.06728976378481351,0.06348535984911122,0.0708778511201652
16,median,override6035,bucket_0.05_0.02,0.06729278673053068,0.06359490557917803,0.07085627403994689
16,mean,dist503,route_plus_direct_-0.05,0.06729579034139876,0.0634963379910251,0.07087946253095484
16,median,dist502,bucket_0.05_0.005,0.06729958155700116,0.06354931463104385,0.07087146135222525
16,median,override5525,bucket_0.05_0.005,0.06729966903512873,0.06359563977551608,0.07086386660659923
16,median,override5525,bucket_0.05_0.01,0.06730048390966063,0.06359753474628856,0.07086129108098367
16,median,dist502,bucket_0.05_0.01,0.06730049550913686,0.06355164242924165,0.07086865002636877
16,median,dist502,bucket_0.05_0,0.06730285661804344,0.06355161713247609,0.07087775273577077
16,median,override5525,bucket_0.05_0,0.06730304384995389,0.0635983759437207,0.0708699202151523
16,median,dist503,bucket_0.05_0.005,0.06730346317502489,0.06355487696932176,0.07087366617844637
1,mean,override5525,bucket_0.05_0.05,0.06730350595288168,0.06381058058897711,0.07081218035844106
1,median,override5525,route_plus_direct_0.05,0.06730350595288168,0.06381058058897711,0.07081218035844106
1,mean,override5525,route_plus_direct_0.05,0.06730350595288168,0.06381058058897711,0.07081218035844106
1,median,override5525,bucket_0.05_0.05,0.06730350595288168,0.06381058058897711,0.07081218035844106
16,median,dist503,bucket_0.05_0.01,0.06730421851533414,0.06355673064759343,0.0708709659494561
1,median,dist502,route_plus_direct_0.05,0.06730563152903561,0.06377393577595547,0.07081736682204645
1,median,dist502,bucket_0.05_0.05,0.06730563152903561,0.06377393577595547,0.07081736682204645
1,mean,dist502,bucket_0.05_0.05,0.06730563152903561,0.06377393577595547,0.07081736682204645
1,mean,dist502,route_plus_direct_0.05,0.06730563152903561,0.06377393577595547,0.07081736682204645
16,median,dist503,bucket_0.05_0,0.06730689800490823,0.0635576576867722,0.07087984513789787
16,mean,override6035,route_plus_direct_0.05,0.06730723464131812,0.06363176579097234,0.07084096275692436
16,mean,override6035,bucket_0.05_0.05,0.06730723464131812,0.06363176579097234,0.07084096275692436
16,median,dist502,route_plus_direct_-0.05,0.06730868244590789,0.06352114613777472,0.07089491893565486
1,median,dist503,bucket_0.05_0.05,0.06730881239801213,0.06377798977887363,0.0708203913717875
