year,bd,robust,base,alpha,n,rmse,mae,facn
2022,30,median,lag,0.3,192,0.07575571198772368,0.05422878281001874,191
2022,30,median,lag,0.4,192,0.0812861937023639,0.0589024791671788,191
2022,30,median,lag,0.5,192,0.08779324499684062,0.06430995368761953,191
2022,30,median,lag,0.7,192,0.1029715718332332,0.0772706538800753,191
2022,30,median,lag,1.0,192,0.12916680943046918,0.0985402593524578,191
2022,30,median,lag,1.5,192,0.17734924658696274,0.13557307076403682,191
2022,30,median,base,0.0,192,0.07224060509795764,0.053035209586749975,191
2022,30,median,base,0.1,192,0.07264765924529505,0.05274501848963442,191
2022,30,median,base,0.2,192,0.07462138403519271,0.053655440544969034,191
2022,30,median,base,0.3,192,0.07804300551260629,0.05589563907148792,191
2022,30,median,base,0.4,192,0.08273307474135996,0.05959126795655234,191
2022,30,median,base,0.5,192,0.08849013388781814,0.0645904852371617,191
2022,30,median,base,0.7,192,0.10245516898600261,0.07654321958432049,191
2022,30,median,base,1.0,192,0.12741500061293098,0.09700139562129405,191
2022,30,median,base,1.5,192,0.17444466395406522,0.13317925354471072,191
2022,30,median,hgb,0.0,192,0.06784319542104066,0.0485109506344624,191
2022,30,median,hgb,0.1,192,0.06871213198489136,0.04905688602771665,191
2022,30,median,hgb,0.2,192,0.07121591248791609,0.05130991654358006,191
2022,30,median,hgb,0.3,192,0.07519139906711197,0.05478490906460381,191
2022,30,median,hgb,0.4,192,0.0804206316094236,0.058894151455277155,191
2022,30,median,hgb,0.5,192,0.08667699046375188,0.06369351941485696,191
2022,30,median,hgb,0.7,192,0.10148310021111923,0.07512203328767819,191
2022,30,median,hgb,1.0,192,0.12733963248695773,0.09592610258626073,191
2022,30,median,hgb,1.5,192,0.1752430972766628,0.1328809411897174,191
2022,30,trimmean,lag,0.0,192,0.06725714007336119,0.048312873566276233,191
2022,30,trimmean,lag,0.1,192,0.06813332299175179,0.04836718487571299,191
2022,30,trimmean,lag,0.2,192,0.07046037648852564,0.049675235435882516,191
2022,30,trimmean,lag,0.3,192,0.07410173918247087,0.0526728119456581,191
2022,30,trimmean,lag,0.4,192,0.07887559183159808,0.05684815755437428,191
2022,30,trimmean,lag,0.5,192,0.08459041532974372,0.061596003724818625,191
2022,30,trimmean,lag,0.7,192,0.0981608962330376,0.07285260714405588,191
2022,30,trimmean,lag,1.0,192,0.12200310401528036,0.09227265470927028,191
2022,30,trimmean,lag,1.5,192,0.16646675332318478,0.12647171798308582,191
2022,30,trimmean,base,0.0,192,0.07224060509795764,0.053035209586749975,191
2022,30,trimmean,base,0.1,192,0.07228068615806478,0.05241055600743713,191
2022,30,trimmean,base,0.2,192,0.07371687934250885,0.05277916884181908,191
2022,30,trimmean,base,0.3,192,0.07647056394764666,0.05461469524924319,191
2022,30,trimmean,base,0.4,192,0.08040649316379857,0.05745713431954561,191
2022,30,trimmean,base,0.5,192,0.08536128675977543,0.061825983225447474,191
2022,30,trimmean,base,0.7,192,0.09767755101312246,0.0723209621022216,191
2022,30,trimmean,base,1.0,192,0.12021479558916251,0.09080169743902262,191
2022,30,trimmean,base,1.5,192,0.16344371639404678,0.12403741438215832,191
2022,30,trimmean,hgb,0.0,192,0.06784319542104066,0.0485109506344624,191
2022,30,trimmean,hgb,0.1,192,0.06838602385296794,0.048656184867137825,191
2022,30,trimmean,hgb,0.2,192,0.07038810619597353,0.05057596570480344,191
2022,30,trimmean,hgb,0.3,192,0.0737306643890339,0.05355841510755235,191
2022,30,trimmean,hgb,0.4,192,0.07824208835784495,0.05717965612599766,191
2022,30,trimmean,hgb,0.5,192,0.0837336614026942,0.06137079848422872,191
2022,30,trimmean,hgb,0.7,192,0.09696387884349904,0.07155603445344168,191
2022,30,trimmean,hgb,1.0,192,0.12048716316586815,0.09011296035601109,191
2022,30,trimmean,hgb,1.5,192,0.16468208910658738,0.12403292481823663,191
2022,30,mean,lag,0.0,192,0.06725714007336119,0.048312873566276233,191
2022,30,mean,lag,0.1,192,0.06782203460915816,0.04815364995869976,191
2022,30,mean,lag,0.2,192,0.06945608815487145,0.048936793402292615,191
2022,30,mean,lag,0.3,192,0.07208663052606919,0.05072891462839626,191
2022,30,mean,lag,0.4,192,0.07560972645764599,0.053790889703070055,191
2022,30,mean,lag,0.5,192,0.0799074056954135,0.05745142130176182,191
2022,30,mean,lag,0.7,192,0.090365712145891,0.06617191845207974,191
2022,30,mean,lag,1.0,192,0.10930334838616695,0.08165837332192387,191
2022,30,mean,lag,1.5,192,0.14563518922711255,0.1103685438650035,191
2022,30,mean,base,0.0,192,0.07224060509795764,0.053035209586749975,191
2022,30,mean,base,0.1,192,0.0721346891377704,0.05245117364766507,191
2022,30,mean,base,0.2,192,0.07304886066640454,0.0523841890580837,191
2022,30,mean,base,0.3,192,0.0749458006021025,0.05357125367823146,191
2022,30,mean,base,0.4,192,0.07775361294945553,0.05567296167674537,191
2022,30,mean,base,0.5,192,0.08137806793645741,0.05827098615549311,191
2022,30,mean,base,0.7,192,0.09066401776087622,0.06621891762059204,191
2022,30,mean,base,1.0,192,0.10828865474533793,0.08096403554466015,191
2022,30,mean,base,1.5,192,0.14328584522335772,0.10865186031028527,191
2022,30,mean,hgb,0.0,192,0.06784319542104066,0.0485109506344624,191
2022,30,mean,hgb,0.1,192,0.06820415120758407,0.048329632330631055,191
2022,30,mean,hgb,0.2,192,0.06963424182490809,0.04975619730744168,191
2022,30,mean,hgb,0.3,192,0.07206985044167828,0.051980524107601754,191
2022,30,mean,hgb,0.4,192,0.07541361525888597,0.05480829085305933,191
2022,30,mean,hgb,0.5,192,0.07955110122253489,0.05826498223197608,191
2022,30,mean,hgb,0.7,192,0.08974825530918883,0.06589957451333442,191
2022,30,mean,hgb,1.0,192,0.10841777592180711,0.07973128356882375,191
2022,30,mean,hgb,1.5,192,0.1445019323582805,0.1079574327295983,191
