mode,lag_weight,scale,exact_rmse,exact_base,exact_delta,exact_n,random_rmse,random_base,random_delta,random_n,random2025_rmse,random2025_base,random2025_delta,random2025_n,exact_wins,exact_folds,random_wins,random_folds,random2025_wins,random2025_folds,worst_delta,mean_delta
doy,0.325000000,0.075000000,0.061801875,0.061798059,0.000003816,1114,0.071351157,0.071355396,-0.000004239,5664,0.061497536,0.061489887,0.000007649,2268,3,6,3,3,1,3,0.000007649,0.000002409
doy,0.325000000,0.100000000,0.061803170,0.061798059,0.000005111,1114,0.071349824,0.071355396,-0.000005572,5664,0.061500217,0.061489887,0.000010330,2268,3,6,3,3,1,3,0.000010330,0.000003290
doy,0.325000000,0.125000000,0.061804477,0.061798059,0.000006418,1114,0.071348532,0.071355396,-0.000006864,5664,0.061502964,0.061489887,0.000013077,2268,3,6,3,3,1,3,0.000013077,0.000004210
doy,0.325000000,0.150000000,0.061805796,0.061798059,0.000007737,1114,0.071347279,0.071355396,-0.000008117,5664,0.061505776,0.061489887,0.000015889,2268,3,6,3,3,1,3,0.000015889,0.000005170
doy,0.325000000,0.175000000,0.061807127,0.061798059,0.000009068,1114,0.071346066,0.071355396,-0.000009330,5664,0.061508654,0.061489887,0.000018767,2268,3,6,3,3,1,3,0.000018767,0.000006168
doy,0.325000000,0.200000000,0.061808470,0.061798059,0.000010411,1114,0.071344894,0.071355396,-0.000010502,5664,0.061511597,0.061489887,0.000021710,2268,3,6,3,3,1,3,0.000021710,0.000007206
doy,0.325000000,0.225000000,0.061809824,0.061798059,0.000011765,1114,0.071343761,0.071355396,-0.000011635,5664,0.061514606,0.061489887,0.000024719,2268,3,6,3,3,1,3,0.000024719,0.000008283
doy,0.325000000,0.250000000,0.061811190,0.061798059,0.000013131,1114,0.071342669,0.071355396,-0.000012728,5664,0.061517680,0.061489887,0.000027793,2268,3,6,3,3,0,3,0.000027793,0.000009399
doy,0.325000000,0.275000000,0.061812568,0.061798059,0.000014509,1114,0.071341616,0.071355396,-0.000013780,5664,0.061520820,0.061489887,0.000030933,2268,3,6,3,3,0,3,0.000030933,0.000010554
doy,0.325000000,0.300000000,0.061813958,0.061798059,0.000015899,1114,0.071340604,0.071355396,-0.000014792,5664,0.061524026,0.061489887,0.000034138,2268,3,6,3,3,0,3,0.000034138,0.000011748
doy,0.325000000,0.325000000,0.061815359,0.061798059,0.000017300,1114,0.071339631,0.071355396,-0.000015765,5664,0.061527296,0.061489887,0.000037409,2268,3,6,3,3,0,3,0.000037409,0.000012982
doy,0.325000000,0.350000000,0.061816773,0.061798059,0.000018713,1114,0.071338699,0.071355396,-0.000016697,5664,0.061530633,0.061489887,0.000040746,2268,3,6,3,3,0,3,0.000040746,0.000014254
doy,0.325000000,0.375000000,0.061818198,0.061798059,0.000020138,1114,0.071337807,0.071355396,-0.000017589,5664,0.061534035,0.061489887,0.000044148,2268,3,6,2,3,0,3,0.000044148,0.000015566
doy,0.325000000,0.400000000,0.061819634,0.061798059,0.000021575,1114,0.071336955,0.071355396,-0.000018441,5664,0.061537502,0.061489887,0.000047615,2268,3,6,2,3,0,3,0.000047615,0.000016916
doy,0.325000000,0.425000000,0.061821083,0.061798059,0.000023024,1114,0.071336143,0.071355396,-0.000019254,5664,0.061541035,0.061489887,0.000051148,2268,3,6,2,3,0,3,0.000051148,0.000018306
doy,0.325000000,0.450000000,0.061822543,0.061798059,0.000024484,1114,0.071335371,0.071355396,-0.000020026,5664,0.061544633,0.061489887,0.000054746,2268,3,6,2,3,0,3,0.000054746,0.000019735
doy,0.325000000,0.475000000,0.061824015,0.061798059,0.000025956,1114,0.071334639,0.071355396,-0.000020757,5664,0.061548297,0.061489887,0.000058410,2268,3,6,2,3,0,3,0.000058410,0.000021203
doy,0.325000000,0.500000000,0.061825499,0.061798059,0.000027440,1114,0.071333947,0.071355396,-0.000021449,5664,0.061552026,0.061489887,0.000062139,2268,3,6,2,3,0,3,0.000062139,0.000022710
doy,0.325000000,0.525000000,0.061826995,0.061798059,0.000028936,1114,0.071333295,0.071355396,-0.000022101,5664,0.061555821,0.061489887,0.000065934,2268,3,6,2,3,0,3,0.000065934,0.000024256
doy,0.325000000,0.550000000,0.061828502,0.061798059,0.000030443,1114,0.071332683,0.071355396,-0.000022713,5664,0.061559681,0.061489887,0.000069794,2268,3,6,2,3,0,3,0.000069794,0.000025841
doy,0.325000000,0.575000000,0.061830022,0.061798059,0.000031963,1114,0.071332111,0.071355396,-0.000023285,5664,0.061563606,0.061489887,0.000073719,2268,3,6,2,3,0,3,0.000073719,0.000027466
doy,0.325000000,0.600000000,0.061831553,0.061798059,0.000033493,1114,0.071331580,0.071355396,-0.000023816,5664,0.061567597,0.061489887,0.000077710,2268,3,6,2,3,0,3,0.000077710,0.000029129
doy,0.325000000,0.625000000,0.061833095,0.061798059,0.000035036,1114,0.071331088,0.071355396,-0.000024308,5664,0.061571653,0.061489887,0.000081766,2268,3,6,2,3,0,3,0.000081766,0.000030831
doy,0.325000000,0.650000000,0.061834650,0.061798059,0.000036591,1114,0.071330637,0.071355396,-0.000024759,5664,0.061575775,0.061489887,0.000085887,2268,3,6,2,3,0,3,0.000085887,0.000032573
doy,0.325000000,0.675000000,0.061836216,0.061798059,0.000038157,1114,0.071330226,0.071355396,-0.000025170,5664,0.061579961,0.061489887,0.000090074,2268,3,6,2,3,0,3,0.000090074,0.000034354
doy,0.325000000,0.700000000,0.061837794,0.061798059,0.000039735,1114,0.071329854,0.071355396,-0.000025542,5664,0.061584214,0.061489887,0.000094326,2268,3,6,2,3,0,3,0.000094326,0.000036173
doy,0.325000000,0.725000000,0.061839384,0.061798059,0.000041325,1114,0.071329523,0.071355396,-0.000025873,5664,0.061588531,0.061489887,0.000098644,2268,3,6,2,3,0,3,0.000098644,0.000038032
doy,0.325000000,0.750000000,0.061840986,0.061798059,0.000042926,1114,0.071329232,0.071355396,-0.000026164,5664,0.061592914,0.061489887,0.000103027,2268,3,6,2,3,0,3,0.000103027,0.000039930
doy,0.325000000,0.775000000,0.061842599,0.061798059,0.000044540,1114,0.071328981,0.071355396,-0.000026415,5664,0.061597362,0.061489887,0.000107475,2268,3,6,2,3,0,3,0.000107475,0.000041867
doy,0.325000000,0.800000000,0.061844224,0.061798059,0.000046165,1114,0.071328770,0.071355396,-0.000026626,5664,0.061601875,0.061489887,0.000111988,2268,3,6,2,3,0,3,0.000111988,0.000043842
doy,0.325000000,0.825000000,0.061845861,0.061798059,0.000047802,1114,0.071328599,0.071355396,-0.000026797,5664,0.061606454,0.061489887,0.000116567,2268,3,6,2,3,0,3,0.000116567,0.000045857
doy,0.325000000,0.850000000,0.061847509,0.061798059,0.000049450,1114,0.071328468,0.071355396,-0.000026928,5664,0.061611098,0.061489887,0.000121211,2268,3,6,2,3,0,3,0.000121211,0.000047911
doy,0.325000000,0.875000000,0.061849170,0.061798059,0.000051111,1114,0.071328378,0.071355396,-0.000027018,5664,0.061615807,0.061489887,0.000125920,2268,3,6,2,3,0,3,0.000125920,0.000050004
doy,0.325000000,0.900000000,0.061850842,0.061798059,0.000052783,1114,0.071328327,0.071355396,-0.000027069,5664,0.061620581,0.061489887,0.000130694,2268,3,6,2,3,0,3,0.000130694,0.000052136
doy,0.325000000,0.925000000,0.061852526,0.061798059,0.000054467,1114,0.071328317,0.071355396,-0.000027080,5664,0.061625421,0.061489887,0.000135534,2268,3,6,2,3,0,3,0.000135534,0.000054307
doy,0.325000000,0.950000000,0.061854222,0.061798059,0.000056162,1114,0.071328346,0.071355396,-0.000027050,5664,0.061630325,0.061489887,0.000140438,2268,3,6,2,3,0,3,0.000140438,0.000056517
doy,0.325000000,0.975000000,0.061855929,0.061798059,0.000057870,1114,0.071328416,0.071355396,-0.000026980,5664,0.061635295,0.061489887,0.000145408,2268,3,6,2,3,0,3,0.000145408,0.000058766
doy,0.325000000,1.000000000,0.061857648,0.061798059,0.000059589,1114,0.071328525,0.071355396,-0.000026871,5664,0.061640330,0.061489887,0.000150443,2268,3,6,2,3,0,3,0.000150443,0.000061054
doy,0.350000000,-1.000000000,0.061769873,0.061807288,-0.000037415,1114,0.071527566,0.071430462,0.000097104,5664,0.061433068,0.061470550,-0.000037482,2268,3,6,0,3,1,3,0.000097104,0.000007403
doy,0.350000000,-0.975000000,0.061770577,0.061807288,-0.000036711,1114,0.071524296,0.071430462,0.000093834,5664,0.061432621,0.061470550,-0.000037929,2268,3,6,0,3,1,3,0.000093834,0.000006398
doy,0.350000000,-0.950000000,0.061771293,0.061807288,-0.000035995,1114,0.071521069,0.071430462,0.000090607,5664,0.061432245,0.061470550,-0.000038304,2268,3,6,0,3,1,3,0.000090607,0.000005436
doy,0.350000000,-0.925000000,0.061772020,0.061807288,-0.000035267,1114,0.071517885,0.071430462,0.000087423,5664,0.061431941,0.061470550,-0.000038609,2268,3,6,0,3,1,3,0.000087423,0.000004516
doy,0.350000000,-0.900000000,0.061772760,0.061807288,-0.000034528,1114,0.071514744,0.071430462,0.000084282,5664,0.061431707,0.061470550,-0.000038843,2268,3,6,0,3,1,3,0.000084282,0.000003637
doy,0.350000000,-0.875000000,0.061773511,0.061807288,-0.000033776,1114,0.071511647,0.071430462,0.000081184,5664,0.061431544,0.061470550,-0.000039005,2268,3,6,0,3,1,3,0.000081184,0.000002801
doy,0.350000000,-0.850000000,0.061774275,0.061807288,-0.000033013,1114,0.071508592,0.071430462,0.000078130,5664,0.061431453,0.061470550,-0.000039097,2268,3,6,0,3,1,3,0.000078130,0.000002007
doy,0.350000000,-0.825000000,0.061775050,0.061807288,-0.000032238,1114,0.071505581,0.071430462,0.000075119,5664,0.061431432,0.061470550,-0.000039118,2268,3,6,0,3,1,3,0.000075119,0.000001254
doy,0.350000000,-0.800000000,0.061775837,0.061807288,-0.000031451,1114,0.071502613,0.071430462,0.000072151,5664,0.061431482,0.061470550,-0.000039068,2268,3,6,0,3,1,3,0.000072151,0.000000544
doy,0.350000000,-0.775000000,0.061776636,0.061807288,-0.000030652,1114,0.071499688,0.071430462,0.000069226,5664,0.061431603,0.061470550,-0.000038947,2268,3,6,0,3,1,3,0.000069226,-0.000000124
doy,0.350000000,-0.750000000,0.061777446,0.061807288,-0.000029841,1114,0.071496806,0.071430462,0.000066344,5664,0.061431795,0.061470550,-0.000038754,2268,3,6,0,3,1,3,0.000066344,-0.000000751
doy,0.350000000,-0.725000000,0.061778269,0.061807288,-0.000029018,1114,0.071493968,0.071430462,0.000063505,5664,0.061432058,0.061470550,-0.000038491,2268,3,6,0,3,1,3,0.000063505,-0.000001335
doy,0.350000000,-0.700000000,0.061779104,0.061807288,-0.000028184,1114,0.071491172,0.071430462,0.000060710,5664,0.061432393,0.061470550,-0.000038157,2268,3,6,0,3,1,3,0.000060710,-0.000001877
doy,0.350000000,-0.675000000,0.061779950,0.061807288,-0.000027338,1114,0.071488420,0.071430462,0.000057958,5664,0.061432798,0.061470550,-0.000037752,2268,3,6,0,3,1,3,0.000057958,-0.000002377
doy,0.350000000,-0.650000000,0.061780808,0.061807288,-0.000026479,1114,0.071485711,0.071430462,0.000055249,5664,0.061433274,0.061470550,-0.000037276,2268,3,6,0,3,1,3,0.000055249,-0.000002835
doy,0.350000000,-0.625000000,0.061781678,0.061807288,-0.000025609,1114,0.071483046,0.071430462,0.000052583,5664,0.061433821,0.061470550,-0.000036729,2268,3,6,0,3,1,3,0.000052583,-0.000003252
doy,0.350000000,-0.600000000,0.061782560,0.061807288,-0.000024727,1114,0.071480423,0.071430462,0.000049961,5664,0.061434439,0.061470550,-0.000036111,2268,3,6,0,3,1,3,0.000049961,-0.000003626
doy,0.350000000,-0.575000000,0.061783454,0.061807288,-0.000023833,1114,0.071477844,0.071430462,0.000047382,5664,0.061435127,0.061470550,-0.000035422,2268,3,6,0,3,1,3,0.000047382,-0.000003958
doy,0.350000000,-0.550000000,0.061784360,0.061807288,-0.000022928,1114,0.071475308,0.071430462,0.000044846,5664,0.061435887,0.061470550,-0.000034662,2268,3,6,0,3,2,3,0.000044846,-0.000004248
doy,0.350000000,-0.525000000,0.061785278,0.061807288,-0.000022010,1114,0.071472815,0.071430462,0.000042353,5664,0.061436718,0.061470550,-0.000033832,2268,3,6,0,3,2,3,0.000042353,-0.000004496
doy,0.350000000,-0.500000000,0.061786207,0.061807288,-0.000021080,1114,0.071470366,0.071430462,0.000039903,5664,0.061437620,0.061470550,-0.000032930,2268,3,6,0,3,2,3,0.000039903,-0.000004702
doy,0.350000000,-0.475000000,0.061787148,0.061807288,-0.000020139,1114,0.071467959,0.071430462,0.000037497,5664,0.061438593,0.061470550,-0.000031957,2268,3,6,0,3,2,3,0.000037497,-0.000004866
doy,0.350000000,-0.450000000,0.061788102,0.061807288,-0.000019186,1114,0.071465596,0.071430462,0.000035134,5664,0.061439636,0.061470550,-0.000030913,2268,3,6,0,3,2,3,0.000035134,-0.000004988
doy,0.350000000,-0.425000000,0.061789067,0.061807288,-0.000018221,1114,0.071463277,0.071430462,0.000032814,5664,0.061440751,0.061470550,-0.000029799,2268,3,6,0,3,2,3,0.000032814,-0.000005068
doy,0.350000000,-0.400000000,0.061790044,0.061807288,-0.000017244,1114,0.071461000,0.071430462,0.000030538,5664,0.061441937,0.061470550,-0.000028613,2268,3,6,0,3,2,3,0.000030538,-0.000005106
doy,0.350000000,-0.375000000,0.061791032,0.061807288,-0.000016255,1114,0.071458767,0.071430462,0.000028305,5664,0.061443193,0.061470550,-0.000027357,2268,3,6,0,3,2,3,0.000028305,-0.000005102
doy,0.350000000,-0.350000000,0.061792033,0.061807288,-0.000015255,1114,0.071456577,0.071430462,0.000026115,5664,0.061444521,0.061470550,-0.000026029,2268,3,6,0,3,2,3,0.000026115,-0.000005056
doy,0.350000000,-0.325000000,0.061793046,0.061807288,-0.000014242,1114,0.071454430,0.071430462,0.000023968,5664,0.061445919,0.061470550,-0.000024631,2268,3,6,0,3,2,3,0.000023968,-0.000004968
doy,0.350000000,-0.300000000,0.061794070,0.061807288,-0.000013218,1114,0.071452327,0.071430462,0.000021865,5664,0.061447388,0.061470550,-0.000023162,2268,3,6,0,3,2,3,0.000021865,-0.000004838
doy,0.350000000,-0.275000000,0.061795106,0.061807288,-0.000012181,1114,0.071450267,0.071430462,0.000019804,5664,0.061448929,0.061470550,-0.000021621,2268,3,6,0,3,2,3,0.000019804,-0.000004666
doy,0.350000000,-0.250000000,0.061796154,0.061807288,-0.000011133,1114,0.071448250,0.071430462,0.000017787,5664,0.061450540,0.061470550,-0.000020010,2268,3,6,0,3,2,3,0.000017787,-0.000004452
doy,0.350000000,-0.225000000,0.061797214,0.061807288,-0.000010073,1114,0.071446276,0.071430462,0.000015814,5664,0.061452222,0.061470550,-0.000018328,2268,3,6,0,3,2,3,0.000015814,-0.000004196
doy,0.350000000,-0.200000000,0.061798286,0.061807288,-0.000009001,1114,0.071444346,0.071430462,0.000013884,5664,0.061453975,0.061470550,-0.000016575,2268,3,6,0,3,2,3,0.000013884,-0.000003898
doy,0.350000000,-0.175000000,0.061799370,0.061807288,-0.000007918,1114,0.071442459,0.071430462,0.000011997,5664,0.061455798,0.061470550,-0.000014751,2268,3,6,0,3,2,3,0.000011997,-0.000003558
doy,0.350000000,-0.150000000,0.061800465,0.061807288,-0.000006822,1114,0.071440615,0.071430462,0.000010153,5664,0.061457693,0.061470550,-0.000012857,2268,3,6,0,3,2,3,0.000010153,-0.000003175
doy,0.350000000,-0.125000000,0.061801573,0.061807288,-0.000005715,1114,0.071438815,0.071430462,0.000008352,5664,0.061459659,0.061470550,-0.000010891,2268,3,6,0,3,2,3,0.000008352,-0.000002751
doy,0.350000000,-0.100000000,0.061802692,0.061807288,-0.000004596,1114,0.071437058,0.071430462,0.000006595,5664,0.061461695,0.061470550,-0.000008855,2268,3,6,0,3,2,3,0.000006595,-0.000002285
doy,0.350000000,-0.075000000,0.061803823,0.061807288,-0.000003464,1114,0.071435344,0.071430462,0.000004882,5664,0.061463803,0.061470550,-0.000006747,2268,3,6,0,3,2,3,0.000004882,-0.000001777
doy,0.350000000,-0.050000000,0.061804966,0.061807288,-0.000002322,1114,0.071433673,0.071430462,0.000003211,5664,0.061465981,0.061470550,-0.000004569,2268,3,6,0,3,2,3,0.000003211,-0.000001226
doy,0.350000000,-0.025000000,0.061806121,0.061807288,-0.000001167,1114,0.071432046,0.071430462,0.000001584,5664,0.061468230,0.061470550,-0.000002320,2268,3,6,0,3,2,3,0.000001584,-0.000000634
doy,0.350000000,0.000000000,0.061807288,0.061807288,0.000000000,1114,0.071430462,0.071430462,0.000000000,5664,0.061470550,0.061470550,0.000000000,2268,0,6,0,3,0,3,0.000000000,0.000000000
doy,0.350000000,0.025000000,0.061808466,0.061807288,0.000001179,1114,0.071428922,0.071430462,-0.000001541,5664,0.061472941,0.061470550,0.000002391,2268,3,6,3,3,1,3,0.000002391,0.000000676
doy,0.350000000,0.050000000,0.061809656,0.061807288,0.000002369,1114,0.071427424,0.071430462,-0.000003038,5664,0.061475402,0.061470550,0.000004852,2268,3,6,3,3,1,3,0.000004852,0.000001394
doy,0.350000000,0.075000000,0.061810859,0.061807288,0.000003571,1114,0.071425971,0.071430462,-0.000004492,5664,0.061477935,0.061470550,0.000007385,2268,3,6,3,3,1,3,0.000007385,0.000002155
doy,0.350000000,0.100000000,0.061812073,0.061807288,0.000004785,1114,0.071424560,0.071430462,-0.000005902,5664,0.061480538,0.061470550,0.000009988,2268,3,6,3,3,1,3,0.000009988,0.000002957
doy,0.350000000,0.125000000,0.061813299,0.061807288,0.000006011,1114,0.071423193,0.071430462,-0.000007269,5664,0.061483212,0.061470550,0.000012662,2268,3,6,3,3,1,3,0.000012662,0.000003801
doy,0.350000000,0.150000000,0.061814537,0.061807288,0.000007249,1114,0.071421869,0.071430462,-0.000008593,5664,0.061485957,0.061470550,0.000015407,2268,3,6,3,3,1,3,0.000015407,0.000004687
doy,0.350000000,0.175000000,0.061815786,0.061807288,0.000008499,1114,0.071420588,0.071430462,-0.000009874,5664,0.061488772,0.061470550,0.000018222,2268,3,6,3,3,1,3,0.000018222,0.000005616
doy,0.350000000,0.200000000,0.061817048,0.061807288,0.000009760,1114,0.071419351,0.071430462,-0.000011111,5664,0.061491659,0.061470550,0.000021109,2268,3,6,3,3,1,3,0.000021109,0.000006586
doy,0.350000000,0.225000000,0.061818321,0.061807288,0.000011033,1114,0.071418157,0.071430462,-0.000012305,5664,0.061494616,0.061470550,0.000024066,2268,3,6,3,3,1,3,0.000024066,0.000007598
doy,0.350000000,0.250000000,0.061819606,0.061807288,0.000012319,1114,0.071417006,0.071430462,-0.000013456,5664,0.061497644,0.061470550,0.000027094,2268,3,6,3,3,1,3,0.000027094,0.000008652
doy,0.350000000,0.275000000,0.061820903,0.061807288,0.000013616,1114,0.071415899,0.071430462,-0.000014563,5664,0.061500742,0.061470550,0.000030192,2268,3,6,3,3,1,3,0.000030192,0.000009748
doy,0.350000000,0.300000000,0.061822212,0.061807288,0.000014925,1114,0.071414835,0.071430462,-0.000015627,5664,0.061503912,0.061470550,0.000033362,2268,3,6,3,3,0,3,0.000033362,0.000010887
doy,0.350000000,0.325000000,0.061823533,0.061807288,0.000016245,1114,0.071413815,0.071430462,-0.000016647,5664,0.061507152,0.061470550,0.000036602,2268,3,6,3,3,0,3,0.000036602,0.000012067
doy,0.350000000,0.350000000,0.061824865,0.061807288,0.000017578,1114,0.071412838,0.071430462,-0.000017625,5664,0.061510462,0.061470550,0.000039913,2268,3,6,3,3,0,3,0.000039913,0.000013289
doy,0.350000000,0.375000000,0.061826210,0.061807288,0.000018922,1114,0.071411904,0.071430462,-0.000018558,5664,0.061513844,0.061470550,0.000043294,2268,3,6,3,3,0,3,0.000043294,0.000014553
doy,0.350000000,0.400000000,0.061827566,0.061807288,0.000020279,1114,0.071411013,0.071430462,-0.000019449,5664,0.061517296,0.061470550,0.000046746,2268,3,6,3,3,0,3,0.000046746,0.000015859
doy,0.350000000,0.425000000,0.061828934,0.061807288,0.000021647,1114,0.071410166,0.071430462,-0.000020296,5664,0.061520819,0.061470550,0.000050269,2268,3,6,3,3,0,3,0.000050269,0.000017207
doy,0.350000000,0.450000000,0.061830314,0.061807288,0.000023027,1114,0.071409362,0.071430462,-0.000021100,5664,0.061524413,0.061470550,0.000053863,2268,3,6,3,3,0,3,0.000053863,0.000018597
doy,0.350000000,0.475000000,0.061831706,0.061807288,0.000024418,1114,0.071408602,0.071430462,-0.000021860,5664,0.061528077,0.061470550,0.000057527,2268,3,6,3,3,0,3,0.000057527,0.000020028
doy,0.350000000,0.500000000,0.061833110,0.061807288,0.000025822,1114,0.071407885,0.071430462,-0.000022577,5664,0.061531812,0.061470550,0.000061262,2268,3,6,2,3,0,3,0.000061262,0.000021502
doy,0.350000000,0.525000000,0.061834525,0.061807288,0.000027238,1114,0.071407211,0.071430462,-0.000023251,5664,0.061535617,0.061470550,0.000065067,2268,3,6,2,3,0,3,0.000065067,0.000023018
doy,0.350000000,0.550000000,0.061835952,0.061807288,0.000028665,1114,0.071406581,0.071430462,-0.000023881,5664,0.061539493,0.061470550,0.000068943,2268,3,6,2,3,0,3,0.000068943,0.000024576
doy,0.350000000,0.575000000,0.061837392,0.061807288,0.000030104,1114,0.071405994,0.071430462,-0.000024468,5664,0.061543440,0.061470550,0.000072890,2268,3,6,2,3,0,3,0.000072890,0.000026175
doy,0.350000000,0.600000000,0.061838842,0.061807288,0.000031555,1114,0.071405450,0.071430462,-0.000025012,5664,0.061547457,0.061470550,0.000076907,2268,3,6,2,3,0,3,0.000076907,0.000027817
doy,0.350000000,0.625000000,0.061840305,0.061807288,0.000033018,1114,0.071404950,0.071430462,-0.000025512,5664,0.061551545,0.061470550,0.000080995,2268,3,6,2,3,0,3,0.000080995,0.000029500
doy,0.350000000,0.650000000,0.061841780,0.061807288,0.000034492,1114,0.071404493,0.071430462,-0.000025969,5664,0.061555703,0.061470550,0.000085153,2268,3,6,2,3,0,3,0.000085153,0.000031226
doy,0.350000000,0.675000000,0.061843266,0.061807288,0.000035979,1114,0.071404080,0.071430462,-0.000026382,5664,0.061559932,0.061470550,0.000089382,2268,3,6,2,3,0,3,0.000089382,0.000032993
