width,radius,source_profile,agg,held_seed,mode,alpha,n,coverage,rmse,base_rmse,delta
60,4,True,exp,1,fixed020,0.2000000000,2644,0.9863842663,0.0624270912,0.0627891573,-0.0003620661
60,4,True,exp,2,loo,0.1042175113,2644,0.9886535552,0.0646846721,0.0651086475,-0.0004239754
60,4,True,exp,2,fixed020,0.2000000000,2644,0.9886535552,0.0650133367,0.0651086475,-0.0000953108
60,4,True,exp,70404,loo,0.1028795703,2644,0.9901664145,0.0676017755,0.0680908876,-0.0004891122
60,4,True,exp,70404,fixed020,0.2000000000,2644,0.9901664145,0.0679298586,0.0680908876,-0.0001610290
60,8,False,inv1,0,loo,0.1118695913,2644,0.9950832073,0.0700632090,0.0703032685,-0.0002400595
60,8,False,inv1,0,fixed020,0.2000000000,2644,0.9950832073,0.0707131796,0.0703032685,0.0004099111
60,8,False,inv1,1,loo,0.0994416746,2644,0.9897881997,0.0620019087,0.0627891573,-0.0007872485
60,8,False,inv1,1,fixed020,0.2000000000,2644,0.9897881997,0.0624219824,0.0627891573,-0.0003671748
60,8,False,inv1,2,loo,0.1074625001,2644,0.9924357035,0.0646984646,0.0651086475,-0.0004101829
60,8,False,inv1,2,fixed020,0.2000000000,2644,0.9924357035,0.0652733992,0.0651086475,0.0001647517
60,8,False,inv1,70404,loo,0.0959868209,2644,0.9916792738,0.0673199437,0.0680908876,-0.0007709439
60,8,False,inv1,70404,fixed020,0.2000000000,2644,0.9916792738,0.0675393731,0.0680908876,-0.0005515145
60,8,False,inv2,0,loo,0.0997365364,2644,0.9950832073,0.0700640841,0.0703032685,-0.0002391844
60,8,False,inv2,0,fixed020,0.2000000000,2644,0.9950832073,0.0710005204,0.0703032685,0.0006972519
60,8,False,inv2,1,loo,0.0877971505,2644,0.9897881997,0.0620193145,0.0627891573,-0.0007698428
60,8,False,inv2,1,fixed020,0.2000000000,2644,0.9897881997,0.0626366026,0.0627891573,-0.0001525546
60,8,False,inv2,2,loo,0.0973886631,2644,0.9924357035,0.0647837164,0.0651086475,-0.0003249311
60,8,False,inv2,2,fixed020,0.2000000000,2644,0.9924357035,0.0656770441,0.0651086475,0.0005683966
60,8,False,inv2,70404,loo,0.0846378302,2644,0.9916792738,0.0673112757,0.0680908876,-0.0007796119
60,8,False,inv2,70404,fixed020,0.2000000000,2644,0.9916792738,0.0677039832,0.0680908876,-0.0003869044
60,8,False,median,0,loo,0.0942847235,2644,0.9950832073,0.0700660467,0.0703032685,-0.0002372218
60,8,False,median,0,fixed020,0.2000000000,2644,0.9950832073,0.0707253134,0.0703032685,0.0004220449
60,8,False,median,1,loo,0.0858714807,2644,0.9897881997,0.0622134333,0.0627891573,-0.0005757239
60,8,False,median,1,fixed020,0.2000000000,2644,0.9897881997,0.0628037274,0.0627891573,0.0000145702
60,8,False,median,2,loo,0.0942641570,2644,0.9924357035,0.0648707411,0.0651086475,-0.0002379064
60,8,False,median,2,fixed020,0.2000000000,2644,0.9924357035,0.0655580957,0.0651086475,0.0004494482
60,8,False,median,70404,loo,0.0845728866,2644,0.9916792738,0.0676101205,0.0680908876,-0.0004807671
60,8,False,median,70404,fixed020,0.2000000000,2644,0.9916792738,0.0679696081,0.0680908876,-0.0001212795
60,8,False,mean,0,loo,0.1109172858,2644,0.9950832073,0.0701377589,0.0703032685,-0.0001655096
60,8,False,mean,0,fixed020,0.2000000000,2644,0.9950832073,0.0707723511,0.0703032685,0.0004690826
60,8,False,mean,1,loo,0.0975293465,2644,0.9897881997,0.0620875122,0.0627891573,-0.0007016451
60,8,False,mean,1,fixed020,0.2000000000,2644,0.9897881997,0.0625103523,0.0627891573,-0.0002788049
60,8,False,mean,2,loo,0.1033075512,2644,0.9924357035,0.0646809191,0.0651086475,-0.0004277284
60,8,False,mean,2,fixed020,0.2000000000,2644,0.9924357035,0.0651720063,0.0651086475,0.0000633588
60,8,False,mean,70404,loo,0.0948340541,2644,0.9916792738,0.0674501904,0.0680908876,-0.0006406972
60,8,False,mean,70404,fixed020,0.2000000000,2644,0.9916792738,0.0676741832,0.0680908876,-0.0004167044
60,8,False,exp,0,loo,0.1147262319,2644,0.9950832073,0.0700600955,0.0703032685,-0.0002431730
60,8,False,exp,0,fixed020,0.2000000000,2644,0.9950832073,0.0706401706,0.0703032685,0.0003369021
60,8,False,exp,1,loo,0.1028061969,2644,0.9897881997,0.0620167126,0.0627891573,-0.0007724446
60,8,False,exp,1,fixed020,0.2000000000,2644,0.9897881997,0.0624078448,0.0627891573,-0.0003813124
60,8,False,exp,2,loo,0.1094263873,2644,0.9924357035,0.0646630132,0.0651086475,-0.0004456343
60,8,False,exp,2,fixed020,0.2000000000,2644,0.9924357035,0.0651547616,0.0651086475,0.0000461141
60,8,False,exp,70404,loo,0.0992675266,2644,0.9916792738,0.0673451411,0.0680908876,-0.0007457465
60,8,False,exp,70404,fixed020,0.2000000000,2644,0.9916792738,0.0675406184,0.0680908876,-0.0005502692
60,8,True,inv1,0,loo,0.1114025013,2644,0.9950832073,0.0701145415,0.0703032685,-0.0001887271
60,8,True,inv1,0,fixed020,0.2000000000,2644,0.9950832073,0.0706114938,0.0703032685,0.0003082253
60,8,True,inv1,1,loo,0.0972839866,2644,0.9897881997,0.0621446995,0.0627891573,-0.0006444578
60,8,True,inv1,1,fixed020,0.2000000000,2644,0.9897881997,0.0624136205,0.0627891573,-0.0003755367
60,8,True,inv1,2,loo,0.1042976645,2644,0.9924357035,0.0647231639,0.0651086475,-0.0003854836
60,8,True,inv1,2,fixed020,0.2000000000,2644,0.9924357035,0.0650929999,0.0651086475,-0.0000156476
60,8,True,inv1,70404,loo,0.1008888740,2644,0.9916792738,0.0675971132,0.0680908876,-0.0004937744
60,8,True,inv1,70404,fixed020,0.2000000000,2644,0.9916792738,0.0679103695,0.0680908876,-0.0001805181
60,8,True,inv2,0,loo,0.0996358470,2644,0.9950832073,0.0701244487,0.0703032685,-0.0001788198
60,8,True,inv2,0,fixed020,0.2000000000,2644,0.9950832073,0.0708763548,0.0703032685,0.0005730863
60,8,True,inv2,1,loo,0.0858118089,2644,0.9897881997,0.0621649153,0.0627891573,-0.0006242420
60,8,True,inv2,1,fixed020,0.2000000000,2644,0.9897881997,0.0625780138,0.0627891573,-0.0002111435
60,8,True,inv2,2,loo,0.0941175376,2644,0.9924357035,0.0647810103,0.0651086475,-0.0003276372
60,8,True,inv2,2,fixed020,0.2000000000,2644,0.9924357035,0.0653854887,0.0651086475,0.0002768412
60,8,True,inv2,70404,loo,0.0882808509,2644,0.9916792738,0.0675666162,0.0680908876,-0.0005242715
60,8,True,inv2,70404,fixed020,0.2000000000,2644,0.9916792738,0.0680410217,0.0680908876,-0.0000498659
60,8,True,median,0,loo,0.0957845851,2644,0.9950832073,0.0701059148,0.0703032685,-0.0001973537
60,8,True,median,0,fixed020,0.2000000000,2644,0.9950832073,0.0705530051,0.0703032685,0.0002497366
60,8,True,median,1,loo,0.0853080738,2644,0.9897881997,0.0623097308,0.0627891573,-0.0004794265
60,8,True,median,1,fixed020,0.2000000000,2644,0.9897881997,0.0626415989,0.0627891573,-0.0001475583
60,8,True,median,2,loo,0.0934648793,2644,0.9924357035,0.0648572562,0.0651086475,-0.0002513913
60,8,True,median,2,fixed020,0.2000000000,2644,0.9924357035,0.0652754557,0.0651086475,0.0001668082
60,8,True,median,70404,loo,0.0931828653,2644,0.9916792738,0.0678392532,0.0680908876,-0.0002516344
60,8,True,median,70404,fixed020,0.2000000000,2644,0.9916792738,0.0682404681,0.0680908876,0.0001495805
60,8,True,mean,0,loo,0.1092826607,2644,0.9950832073,0.0701698268,0.0703032685,-0.0001334417
60,8,True,mean,0,fixed020,0.2000000000,2644,0.9950832073,0.0706481106,0.0703032685,0.0003448421
60,8,True,mean,1,loo,0.0941652365,2644,0.9897881997,0.0622147508,0.0627891573,-0.0005744064
60,8,True,mean,1,fixed020,0.2000000000,2644,0.9897881997,0.0624873157,0.0627891573,-0.0003018415
60,8,True,mean,2,loo,0.1002128742,2644,0.9924357035,0.0647404724,0.0651086475,-0.0003681751
60,8,True,mean,2,fixed020,0.2000000000,2644,0.9924357035,0.0650746238,0.0651086475,-0.0000340237
60,8,True,mean,70404,loo,0.0989064708,2644,0.9916792738,0.0677052728,0.0680908876,-0.0003856148
60,8,True,mean,70404,fixed020,0.2000000000,2644,0.9916792738,0.0680024332,0.0680908876,-0.0000884544
60,8,True,exp,0,loo,0.1139087922,2644,0.9950832073,0.0701153768,0.0703032685,-0.0001878917
60,8,True,exp,0,fixed020,0.2000000000,2644,0.9950832073,0.0705539766,0.0703032685,0.0002507081
60,8,True,exp,1,loo,0.1004302019,2644,0.9897881997,0.0621596996,0.0627891573,-0.0006294576
60,8,True,exp,1,fixed020,0.2000000000,2644,0.9897881997,0.0624160177,0.0627891573,-0.0003731396
60,8,True,exp,2,loo,0.1060140829,2644,0.9924357035,0.0647015627,0.0651086475,-0.0004070848
60,8,True,exp,2,fixed020,0.2000000000,2644,0.9924357035,0.0650132048,0.0651086475,-0.0000954427
60,8,True,exp,70404,loo,0.1039964445,2644,0.9916792738,0.0676237256,0.0680908876,-0.0004671620
60,8,True,exp,70404,fixed020,0.2000000000,2644,0.9916792738,0.0679042998,0.0680908876,-0.0001865878
60,16,False,inv1,0,loo,0.1099816211,2644,0.9958396369,0.0700604717,0.0703032685,-0.0002427968
60,16,False,inv1,0,fixed020,0.2000000000,2644,0.9958396369,0.0706718330,0.0703032685,0.0003685645
60,16,False,inv1,1,loo,0.0976217282,2644,0.9913010590,0.0620542359,0.0627891573,-0.0007349214
60,16,False,inv1,1,fixed020,0.2000000000,2644,0.9913010590,0.0624379557,0.0627891573,-0.0003512015
60,16,False,inv1,2,loo,0.1070182299,2644,0.9931921331,0.0647626970,0.0651086475,-0.0003459505
60,16,False,inv1,2,fixed020,0.2000000000,2644,0.9931921331,0.0653343501,0.0651086475,0.0002257026
60,16,False,inv1,70404,loo,0.0951924541,2644,0.9928139183,0.0673958645,0.0680908876,-0.0006950231
60,16,False,inv1,70404,fixed020,0.2000000000,2644,0.9928139183,0.0676231372,0.0680908876,-0.0004677504
60,16,False,inv2,0,loo,0.0998089907,2644,0.9958396369,0.0700520238,0.0703032685,-0.0002512447
60,16,False,inv2,0,fixed020,0.2000000000,2644,0.9958396369,0.0709576205,0.0703032685,0.0006543520
60,16,False,inv2,1,loo,0.0883036385,2644,0.9913010590,0.0620309693,0.0627891573,-0.0007581880
60,16,False,inv2,1,fixed020,0.2000000000,2644,0.9913010590,0.0626381438,0.0627891573,-0.0001510134
60,16,False,inv2,2,loo,0.0978489390,2644,0.9931921331,0.0647910334,0.0651086475,-0.0003176141
60,16,False,inv2,2,fixed020,0.2000000000,2644,0.9931921331,0.0656636662,0.0651086475,0.0005550187
60,16,False,inv2,70404,loo,0.0851349373,2644,0.9928139183,0.0673222425,0.0680908876,-0.0007686451
60,16,False,inv2,70404,fixed020,0.2000000000,2644,0.9928139183,0.0677098615,0.0680908876,-0.0003810261
60,16,False,median,0,loo,0.0926202073,2644,0.9958396369,0.0701308455,0.0703032685,-0.0001724230
60,16,False,median,0,fixed020,0.2000000000,2644,0.9958396369,0.0708053692,0.0703032685,0.0005021007
60,16,False,median,1,loo,0.0807683266,2644,0.9913010590,0.0622858390,0.0627891573,-0.0005033183
60,16,False,median,1,fixed020,0.2000000000,2644,0.9913010590,0.0627525997,0.0627891573,-0.0000365575
60,16,False,median,2,loo,0.0911124975,2644,0.9931921331,0.0649226320,0.0651086475,-0.0001860155
60,16,False,median,2,fixed020,0.2000000000,2644,0.9931921331,0.0655562613,0.0651086475,0.0004476138
60,16,False,median,70404,loo,0.0818700661,2644,0.9928139183,0.0676916468,0.0680908876,-0.0003992408
60,16,False,median,70404,fixed020,0.2000000000,2644,0.9928139183,0.0680615250,0.0680908876,-0.0000293626
60,16,False,mean,0,loo,0.0961374776,2644,0.9958396369,0.0701583125,0.0703032685,-0.0001449560
60,16,False,mean,0,fixed020,0.2000000000,2644,0.9958396369,0.0708266113,0.0703032685,0.0005233428
60,16,False,mean,1,loo,0.0822614546,2644,0.9913010590,0.0622466805,0.0627891573,-0.0005424768
60,16,False,mean,1,fixed020,0.2000000000,2644,0.9913010590,0.0626492249,0.0627891573,-0.0001399324
60,16,False,mean,2,loo,0.0926575192,2644,0.9931921331,0.0648667457,0.0651086475,-0.0002419018
60,16,False,mean,2,fixed020,0.2000000000,2644,0.9931921331,0.0654866041,0.0651086475,0.0003779566
60,16,False,mean,70404,loo,0.0847417741,2644,0.9928139183,0.0676723175,0.0680908876,-0.0004185701
60,16,False,mean,70404,fixed020,0.2000000000,2644,0.9928139183,0.0680537850,0.0680908876,-0.0000371026
60,16,False,exp,0,loo,0.1134245554,2644,0.9958396369,0.0700599160,0.0703032685,-0.0002433525
60,16,False,exp,0,fixed020,0.2000000000,2644,0.9958396369,0.0706227262,0.0703032685,0.0003194577
60,16,False,exp,1,loo,0.1016739645,2644,0.9913010590,0.0620557601,0.0627891573,-0.0007333972
60,16,False,exp,1,fixed020,0.2000000000,2644,0.9913010590,0.0624334124,0.0627891573,-0.0003557449
60,16,False,exp,2,loo,0.1086547757,2644,0.9931921331,0.0646957986,0.0651086475,-0.0004128489
60,16,False,exp,2,fixed020,0.2000000000,2644,0.9931921331,0.0651811435,0.0651086475,0.0000724960
60,16,False,exp,70404,loo,0.0986872713,2644,0.9928139183,0.0673959634,0.0680908876,-0.0006949242
60,16,False,exp,70404,fixed020,0.2000000000,2644,0.9928139183,0.0676000547,0.0680908876,-0.0004908329
60,16,True,inv1,0,loo,0.1095432503,2644,0.9958396369,0.0700968432,0.0703032685,-0.0002064253
60,16,True,inv1,0,fixed020,0.2000000000,2644,0.9958396369,0.0705482763,0.0703032685,0.0002450078
60,16,True,inv1,1,loo,0.0964220613,2644,0.9913010590,0.0621929193,0.0627891573,-0.0005962380
60,16,True,inv1,1,fixed020,0.2000000000,2644,0.9913010590,0.0624415732,0.0627891573,-0.0003475841
60,16,True,inv1,2,loo,0.1049339119,2644,0.9931921331,0.0647890643,0.0651086475,-0.0003195832
60,16,True,inv1,2,fixed020,0.2000000000,2644,0.9931921331,0.0651653566,0.0651086475,0.0000567091
60,16,True,inv1,70404,loo,0.1002765380,2644,0.9928139183,0.0676367693,0.0680908876,-0.0004541183
60,16,True,inv1,70404,fixed020,0.2000000000,2644,0.9928139183,0.0679352764,0.0680908876,-0.0001556112
60,16,True,inv2,0,loo,0.0994496852,2644,0.9958396369,0.0701124017,0.0703032685,-0.0001908668
60,16,True,inv2,0,fixed020,0.2000000000,2644,0.9958396369,0.0708391108,0.0703032685,0.0005358423
60,16,True,inv2,1,loo,0.0861334043,2644,0.9913010590,0.0621755202,0.0627891573,-0.0006136371
60,16,True,inv2,1,fixed020,0.2000000000,2644,0.9913010590,0.0625819166,0.0627891573,-0.0002072406
60,16,True,inv2,2,loo,0.0944665881,2644,0.9931921331,0.0647907102,0.0651086475,-0.0003179373
60,16,True,inv2,2,fixed020,0.2000000000,2644,0.9931921331,0.0653828365,0.0651086475,0.0002741890
60,16,True,inv2,70404,loo,0.0887337769,2644,0.9928139183,0.0675773406,0.0680908876,-0.0005135470
60,16,True,inv2,70404,fixed020,0.2000000000,2644,0.9928139183,0.0680501666,0.0680908876,-0.0000407211
60,16,True,median,0,loo,0.0937374708,2644,0.9958396369,0.0701266997,0.0703032685,-0.0001765688
60,16,True,median,0,fixed020,0.2000000000,2644,0.9958396369,0.0705488870,0.0703032685,0.0002456185
60,16,True,median,1,loo,0.0830994194,2644,0.9913010590,0.0624021170,0.0627891573,-0.0003870402
60,16,True,median,1,fixed020,0.2000000000,2644,0.9913010590,0.0626745837,0.0627891573,-0.0001145735
60,16,True,median,2,loo,0.0925462900,2644,0.9931921331,0.0649263923,0.0651086475,-0.0001822552
60,16,True,median,2,fixed020,0.2000000000,2644,0.9931921331,0.0653200616,0.0651086475,0.0002114141
60,16,True,median,70404,loo,0.0901707810,2644,0.9928139183,0.0678637845,0.0680908876,-0.0002271031
60,16,True,median,70404,fixed020,0.2000000000,2644,0.9928139183,0.0682130213,0.0680908876,0.0001221337
60,16,True,mean,0,loo,0.0969013229,2644,0.9958396369,0.0701508570,0.0703032685,-0.0001524115
60,16,True,mean,0,fixed020,0.2000000000,2644,0.9958396369,0.0706047654,0.0703032685,0.0003014969
60,16,True,mean,1,loo,0.0841481072,2644,0.9913010590,0.0623481237,0.0627891573,-0.0004410336
60,16,True,mean,1,fixed020,0.2000000000,2644,0.9913010590,0.0626220244,0.0627891573,-0.0001671329
60,16,True,mean,2,loo,0.0946348103,2644,0.9931921331,0.0649061199,0.0651086475,-0.0002025276
60,16,True,mean,2,fixed020,0.2000000000,2644,0.9931921331,0.0653410678,0.0651086475,0.0002324203
60,16,True,mean,70404,loo,0.0900603277,2644,0.9928139183,0.0678013037,0.0680908876,-0.0002895840
60,16,True,mean,70404,fixed020,0.2000000000,2644,0.9928139183,0.0681416026,0.0680908876,0.0000507150
60,16,True,exp,0,loo,0.1128064398,2644,0.9958396369,0.0701069127,0.0703032685,-0.0001963558
60,16,True,exp,0,fixed020,0.2000000000,2644,0.9958396369,0.0705246100,0.0703032685,0.0002213415
60,16,True,exp,1,loo,0.0999508812,2644,0.9913010590,0.0621928992,0.0627891573,-0.0005962581
60,16,True,exp,1,fixed020,0.2000000000,2644,0.9913010590,0.0624418117,0.0627891573,-0.0003473455
60,16,True,exp,2,loo,0.1059746348,2644,0.9931921331,0.0647356508,0.0651086475,-0.0003729967
60,16,True,exp,2,fixed020,0.2000000000,2644,0.9931921331,0.0650461854,0.0651086475,-0.0000624621
60,16,True,exp,70404,loo,0.1035771788,2644,0.9928139183,0.0676496023,0.0680908876,-0.0004412853
60,16,True,exp,70404,fixed020,0.2000000000,2644,0.9928139183,0.0679234827,0.0680908876,-0.0001674049
60,32,False,inv1,0,loo,0.1120218927,2644,0.9977307110,0.0702046217,0.0703032685,-0.0000986468
60,32,False,inv1,0,fixed020,0.2000000000,2644,0.9977307110,0.0708894262,0.0703032685,0.0005861577
60,32,False,inv1,1,loo,0.0930297402,2644,0.9928139183,0.0620423934,0.0627891573,-0.0007467639
60,32,False,inv1,1,fixed020,0.2000000000,2644,0.9928139183,0.0623284722,0.0627891573,-0.0004606851
60,32,False,inv1,2,loo,0.1048623534,2644,0.9943267776,0.0647807989,0.0651086475,-0.0003278486
60,32,False,inv1,2,fixed020,0.2000000000,2644,0.9943267776,0.0653369347,0.0651086475,0.0002282872
60,32,False,inv1,70404,loo,0.0926275448,2644,0.9947049924,0.0674253192,0.0680908876,-0.0006655684
60,32,False,inv1,70404,fixed020,0.2000000000,2644,0.9947049924,0.0676340347,0.0680908876,-0.0004568529
60,32,False,inv2,0,loo,0.0997580120,2644,0.9977307110,0.0701758072,0.0703032685,-0.0001274613
60,32,False,inv2,0,fixed020,0.2000000000,2644,0.9977307110,0.0712011734,0.0703032685,0.0008979049
60,32,False,inv2,1,loo,0.0843447977,2644,0.9928139183,0.0620377856,0.0627891573,-0.0007513716
60,32,False,inv2,1,fixed020,0.2000000000,2644,0.9928139183,0.0626180215,0.0627891573,-0.0001711358
60,32,False,inv2,2,loo,0.0946828165,2644,0.9943267776,0.0647999935,0.0651086475,-0.0003086540
60,32,False,inv2,2,fixed020,0.2000000000,2644,0.9943267776,0.0656891896,0.0651086475,0.0005805421
60,32,False,inv2,70404,loo,0.0814319569,2644,0.9947049924,0.0673394151,0.0680908876,-0.0007514726
60,32,False,inv2,70404,fixed020,0.2000000000,2644,0.9947049924,0.0677073385,0.0680908876,-0.0003835491
60,32,False,median,0,loo,0.0981297807,2644,0.9977307110,0.0702729394,0.0703032685,-0.0000303291
60,32,False,median,0,fixed020,0.2000000000,2644,0.9977307110,0.0709604292,0.0703032685,0.0006571607
60,32,False,median,1,loo,0.0780990088,2644,0.9928139183,0.0623065553,0.0627891573,-0.0004826019
60,32,False,median,1,fixed020,0.2000000000,2644,0.9928139183,0.0626213231,0.0627891573,-0.0001678342
60,32,False,median,2,loo,0.0897479276,2644,0.9943267776,0.0649150087,0.0651086475,-0.0001936388
60,32,False,median,2,fixed020,0.2000000000,2644,0.9943267776,0.0654226564,0.0651086475,0.0003140089
60,32,False,median,70404,loo,0.0810328848,2644,0.9947049924,0.0677184104,0.0680908876,-0.0003724772
60,32,False,median,70404,fixed020,0.2000000000,2644,0.9947049924,0.0680254867,0.0680908876,-0.0000654009
60,32,False,mean,0,loo,0.0992425316,2644,0.9977307110,0.0703035555,0.0703032685,0.0000002870
60,32,False,mean,0,fixed020,0.2000000000,2644,0.9977307110,0.0710348070,0.0703032685,0.0007315385
60,32,False,mean,1,loo,0.0768727495,2644,0.9928139183,0.0622614544,0.0627891573,-0.0005277029
60,32,False,mean,1,fixed020,0.2000000000,2644,0.9928139183,0.0625242484,0.0627891573,-0.0002649088
60,32,False,mean,2,loo,0.0902558137,2644,0.9943267776,0.0648931869,0.0651086475,-0.0002154606
60,32,False,mean,2,fixed020,0.2000000000,2644,0.9943267776,0.0654598553,0.0651086475,0.0003512078
60,32,False,mean,70404,loo,0.0814819693,2644,0.9947049924,0.0676947202,0.0680908876,-0.0003961674
60,32,False,mean,70404,fixed020,0.2000000000,2644,0.9947049924,0.0680330048,0.0680908876,-0.0000578828
60,32,False,exp,0,loo,0.1129198375,2644,0.9977307110,0.0701964836,0.0703032685,-0.0001067849
60,32,False,exp,0,fixed020,0.2000000000,2644,0.9977307110,0.0708645909,0.0703032685,0.0005613224
60,32,False,exp,1,loo,0.0962420321,2644,0.9928139183,0.0620659618,0.0627891573,-0.0007231954
60,32,False,exp,1,fixed020,0.2000000000,2644,0.9928139183,0.0624271431,0.0627891573,-0.0003620142
60,32,False,exp,2,loo,0.1042605289,2644,0.9943267776,0.0647129965,0.0651086475,-0.0003956510
60,32,False,exp,2,fixed020,0.2000000000,2644,0.9943267776,0.0652181159,0.0651086475,0.0001094684
60,32,False,exp,70404,loo,0.0936017221,2644,0.9947049924,0.0674133484,0.0680908876,-0.0006775392
60,32,False,exp,70404,fixed020,0.2000000000,2644,0.9947049924,0.0676019234,0.0680908876,-0.0004889642
60,32,True,inv1,0,loo,0.1121025834,2644,0.9977307110,0.0702693201,0.0703032685,-0.0000339484
60,32,True,inv1,0,fixed020,0.2000000000,2644,0.9977307110,0.0708241554,0.0703032685,0.0005208869
60,32,True,inv1,1,loo,0.0893490356,2644,0.9928139183,0.0621916195,0.0627891573,-0.0005975378
60,32,True,inv1,1,fixed020,0.2000000000,2644,0.9928139183,0.0623505322,0.0627891573,-0.0004386251
60,32,True,inv1,2,loo,0.1004812643,2644,0.9943267776,0.0648022794,0.0651086475,-0.0003063681
